Agresividad_Ordenado,Ofensa_Ordenado,Ideología_Ordenado,Constructividad_Ordenado,Empatía_Ordenado,Diálogo_Ordenado,Total_Ordenado
90.0,90.0,85.0,70.0,75.0,60.0,85.5
90.0,90.0,85.0,70.0,75.0,60.0,85.5
90.0,90.0,85.0,70.0,75.0,60.0,85.5
90.0,90.0,85.0,70.0,75.0,60.0,85.5
90.0,90.0,85.0,70.0,75.0,60.0,85.5
90.0,90.0,85.0,70.0,75.0,60.0,85.5
90.0,90.0,85.0,70.0,75.0,60.0,85.5
90.0,90.0,85.0,70.0,75.0,60.0,85.5
90.0,90.0,85.0,70.0,75.0,60.0,85.5
90.0,90.0,85.0,70.0,75.0,60.0,85.25
90.0,90.0,85.0,70.0,75.0,60.0,85.25
90.0,90.0,85.0,70.0,75.0,60.0,85.25
90.0,90.0,85.0,70.0,75.0,60.0,85.0
90.0,90.0,85.0,70.0,75.0,60.0,85.0
90.0,90.0,85.0,70.0,75.0,60.0,85.0
90.0,90.0,85.0,70.0,70.0,60.0,85.0
90.0,90.0,85.0,70.0,70.0,60.0,85.0
90.0,90.0,85.0,70.0,70.0,60.0,85.0
90.0,90.0,85.0,70.0,70.0,60.0,85.0
90.0,90.0,85.0,70.0,70.0,60.0,85.0
90.0,90.0,85.0,70.0,70.0,60.0,85.0
90.0,90.0,85.0,70.0,70.0,60.0,84.75
90.0,90.0,85.0,70.0,70.0,60.0,84.5
90.0,90.0,85.0,70.0,70.0,55.0,84.5
90.0,90.0,85.0,70.0,70.0,55.0,84.5
90.0,90.0,80.0,70.0,70.0,55.0,84.25
90.0,90.0,80.0,70.0,70.0,55.0,84.0
90.0,90.0,80.0,70.0,70.0,55.0,84.0
90.0,90.0,80.0,70.0,70.0,55.0,84.0
90.0,90.0,80.0,70.0,70.0,55.0,84.0
90.0,90.0,80.0,70.0,70.0,55.0,84.0
90.0,90.0,80.0,70.0,70.0,55.0,84.0
90.0,90.0,80.0,70.0,70.0,55.0,84.0
90.0,90.0,80.0,70.0,70.0,55.0,84.0
90.0,90.0,80.0,70.0,70.0,55.0,84.0
90.0,90.0,80.0,65.0,70.0,55.0,84.0
90.0,90.0,80.0,65.0,65.0,55.0,84.0
90.0,90.0,80.0,65.0,65.0,55.0,83.75
90.0,90.0,80.0,65.0,65.0,55.0,83.75
90.0,90.0,80.0,65.0,65.0,55.0,83.75
90.0,90.0,80.0,65.0,65.0,55.0,83.75
90.0,90.0,80.0,65.0,60.0,55.0,83.75
90.0,90.0,80.0,65.0,60.0,55.0,83.75
90.0,90.0,80.0,65.0,60.0,55.0,83.75
90.0,90.0,80.0,65.0,60.0,55.0,83.75
90.0,90.0,80.0,65.0,60.0,55.0,83.5
90.0,90.0,80.0,65.0,60.0,55.0,83.5
90.0,90.0,80.0,65.0,60.0,55.0,83.5
90.0,90.0,80.0,65.0,60.0,55.0,83.5
90.0,90.0,80.0,65.0,60.0,55.0,83.5
90.0,90.0,80.0,65.0,60.0,55.0,83.5
90.0,90.0,80.0,65.0,60.0,55.0,83.5
90.0,90.0,80.0,65.0,60.0,55.0,83.5
90.0,90.0,80.0,65.0,60.0,55.0,83.5
90.0,90.0,80.0,65.0,60.0,55.0,83.5
90.0,90.0,80.0,65.0,60.0,55.0,83.5
90.0,90.0,80.0,65.0,60.0,55.0,83.5
90.0,85.0,80.0,65.0,60.0,55.0,83.5
90.0,85.0,80.0,65.0,60.0,55.0,83.5
90.0,85.0,80.0,65.0,60.0,55.0,83.5
90.0,85.0,80.0,65.0,60.0,55.0,83.25
90.0,85.0,80.0,65.0,60.0,55.0,83.0
90.0,85.0,80.0,65.0,60.0,55.0,83.0
90.0,85.0,80.0,65.0,60.0,55.0,83.0
90.0,85.0,80.0,65.0,60.0,55.0,83.0
90.0,85.0,80.0,65.0,60.0,55.0,83.0
90.0,85.0,80.0,65.0,60.0,55.0,83.0
90.0,85.0,80.0,65.0,60.0,50.0,83.0
90.0,85.0,80.0,65.0,60.0,50.0,83.0
90.0,85.0,80.0,65.0,60.0,50.0,82.5
90.0,85.0,80.0,65.0,60.0,50.0,82.5
90.0,85.0,80.0,65.0,60.0,50.0,82.5
90.0,85.0,80.0,60.0,60.0,50.0,82.5
90.0,85.0,80.0,60.0,60.0,50.0,82.5
90.0,85.0,80.0,60.0,60.0,50.0,82.5
90.0,85.0,80.0,60.0,60.0,50.0,82.5
90.0,85.0,80.0,60.0,60.0,50.0,82.5
90.0,85.0,80.0,60.0,60.0,50.0,82.25
90.0,85.0,80.0,60.0,60.0,50.0,82.0
90.0,85.0,80.0,60.0,60.0,50.0,82.0
90.0,85.0,80.0,60.0,60.0,45.0,81.75
90.0,85.0,80.0,60.0,60.0,45.0,81.5
90.0,85.0,80.0,60.0,60.0,45.0,81.5
90.0,85.0,80.0,60.0,60.0,45.0,81.5
90.0,85.0,80.0,60.0,60.0,45.0,81.5
90.0,85.0,80.0,60.0,55.0,45.0,81.5
90.0,85.0,80.0,55.0,55.0,45.0,81.5
90.0,85.0,80.0,55.0,55.0,45.0,81.5
90.0,85.0,80.0,55.0,55.0,45.0,81.5
90.0,85.0,80.0,55.0,55.0,45.0,81.5
90.0,85.0,80.0,55.0,55.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
90.0,85.0,80.0,55.0,50.0,45.0,81.5
88.0,85.0,80.0,55.0,50.0,45.0,81.5
85.0,85.0,80.0,55.0,50.0,45.0,81.25
85.0,85.0,80.0,55.0,50.0,45.0,81.25
85.0,85.0,80.0,55.0,50.0,40.0,81.25
85.0,85.0,80.0,55.0,50.0,40.0,81.25
85.0,85.0,80.0,55.0,50.0,40.0,81.25
85.0,85.0,80.0,55.0,50.0,40.0,81.25
85.0,85.0,80.0,55.0,50.0,40.0,81.25
85.0,85.0,80.0,55.0,50.0,40.0,81.25
85.0,85.0,80.0,55.0,50.0,40.0,81.25
85.0,85.0,80.0,55.0,50.0,40.0,81.25
85.0,85.0,80.0,55.0,50.0,35.0,81.25
85.0,85.0,80.0,55.0,50.0,35.0,81.25
85.0,85.0,80.0,55.0,50.0,35.0,81.25
85.0,85.0,80.0,50.0,50.0,35.0,81.25
85.0,85.0,80.0,50.0,50.0,35.0,81.25
85.0,85.0,80.0,50.0,50.0,35.0,81.25
85.0,85.0,75.0,50.0,50.0,35.0,81.25
85.0,85.0,75.0,50.0,45.0,35.0,81.25
85.0,85.0,75.0,50.0,45.0,30.0,81.25
85.0,85.0,75.0,50.0,45.0,30.0,81.25
85.0,85.0,75.0,50.0,45.0,30.0,81.05
85.0,85.0,75.0,45.0,45.0,30.0,81.0
85.0,85.0,75.0,45.0,40.0,30.0,81.0
85.0,85.0,75.0,45.0,40.0,30.0,81.0
85.0,85.0,75.0,45.0,40.0,30.0,80.75
85.0,85.0,75.0,45.0,40.0,30.0,80.75
85.0,85.0,75.0,45.0,40.0,30.0,80.75
85.0,85.0,75.0,45.0,40.0,30.0,80.75
85.0,85.0,75.0,45.0,40.0,30.0,80.75
85.0,85.0,75.0,40.0,40.0,30.0,80.75
85.0,85.0,75.0,40.0,40.0,30.0,80.75
85.0,85.0,75.0,40.0,40.0,30.0,80.75
85.0,85.0,75.0,40.0,40.0,25.0,80.75
85.0,85.0,75.0,40.0,40.0,25.0,80.75
85.0,85.0,75.0,40.0,40.0,25.0,80.5
85.0,85.0,75.0,40.0,40.0,25.0,80.5
80.0,85.0,75.0,40.0,40.0,25.0,80.5
80.0,85.0,75.0,40.0,40.0,25.0,80.5
80.0,85.0,75.0,40.0,40.0,25.0,80.5
80.0,85.0,75.0,40.0,40.0,25.0,80.5
80.0,85.0,75.0,40.0,40.0,25.0,80.5
80.0,85.0,75.0,40.0,40.0,25.0,80.5
80.0,85.0,75.0,40.0,40.0,25.0,80.5
80.0,85.0,75.0,35.0,40.0,25.0,80.5
80.0,85.0,75.0,35.0,40.0,25.0,80.5
80.0,85.0,75.0,35.0,35.0,25.0,80.5
80.0,85.0,75.0,35.0,35.0,25.0,80.5
80.0,85.0,75.0,35.0,35.0,25.0,80.5
80.0,85.0,75.0,35.0,35.0,25.0,80.25
80.0,85.0,75.0,35.0,35.0,20.0,80.25
80.0,85.0,75.0,35.0,35.0,20.0,80.25
80.0,85.0,75.0,35.0,35.0,20.0,80.25
80.0,85.0,75.0,35.0,35.0,20.0,80.25
80.0,85.0,75.0,35.0,35.0,20.0,80.25
80.0,85.0,75.0,35.0,35.0,20.0,80.25
80.0,85.0,75.0,35.0,30.0,20.0,80.25
80.0,85.0,75.0,35.0,30.0,20.0,80.25
80.0,85.0,75.0,30.0,30.0,20.0,80.0
80.0,85.0,75.0,30.0,30.0,20.0,80.0
80.0,85.0,75.0,30.0,30.0,20.0,80.0
80.0,85.0,75.0,30.0,30.0,20.0,80.0
80.0,85.0,75.0,30.0,30.0,20.0,80.0
80.0,85.0,75.0,30.0,30.0,20.0,80.0
80.0,85.0,75.0,30.0,30.0,20.0,80.0
80.0,85.0,75.0,30.0,30.0,20.0,80.0
80.0,85.0,75.0,30.0,30.0,20.0,80.0
80.0,85.0,75.0,30.0,30.0,20.0,80.0
80.0,85.0,75.0,30.0,30.0,15.0,80.0
80.0,85.0,75.0,30.0,30.0,15.0,80.0
80.0,85.0,75.0,30.0,30.0,15.0,80.0
80.0,85.0,75.0,30.0,30.0,15.0,80.0
80.0,85.0,75.0,30.0,30.0,15.0,80.0
80.0,85.0,75.0,30.0,30.0,15.0,80.0
80.0,85.0,75.0,30.0,30.0,15.0,80.0
80.0,85.0,75.0,30.0,30.0,15.0,80.0
80.0,85.0,75.0,30.0,30.0,15.0,80.0
80.0,85.0,75.0,30.0,30.0,15.0,80.0
80.0,85.0,75.0,30.0,25.0,15.0,80.0
80.0,85.0,75.0,30.0,25.0,15.0,80.0
80.0,85.0,75.0,30.0,25.0,15.0,80.0
80.0,85.0,75.0,30.0,25.0,15.0,80.0
80.0,85.0,75.0,30.0,25.0,15.0,80.0
80.0,85.0,75.0,30.0,25.0,15.0,80.0
80.0,85.0,75.0,30.0,25.0,15.0,80.0
80.0,85.0,75.0,30.0,25.0,15.0,80.0
80.0,85.0,75.0,30.0,25.0,15.0,80.0
80.0,85.0,75.0,30.0,25.0,15.0,80.0
80.0,85.0,75.0,30.0,25.0,15.0,80.0
80.0,85.0,75.0,30.0,25.0,15.0,79.75
80.0,85.0,75.0,30.0,25.0,15.0,79.75
80.0,85.0,75.0,30.0,25.0,15.0,79.75
80.0,85.0,75.0,30.0,25.0,15.0,79.55
80.0,85.0,75.0,25.0,25.0,15.0,79.55
80.0,85.0,75.0,25.0,25.0,15.0,79.55
80.0,85.0,75.0,25.0,25.0,15.0,79.5
80.0,85.0,75.0,25.0,20.0,15.0,79.5
80.0,85.0,75.0,25.0,20.0,15.0,79.5
80.0,85.0,75.0,25.0,20.0,15.0,79.5
80.0,85.0,75.0,25.0,20.0,15.0,79.5
80.0,85.0,75.0,25.0,20.0,15.0,79.5
80.0,85.0,75.0,25.0,20.0,15.0,79.5
80.0,85.0,75.0,25.0,20.0,15.0,79.5
80.0,85.0,75.0,25.0,20.0,15.0,79.5
80.0,85.0,75.0,25.0,20.0,15.0,79.5
80.0,85.0,75.0,25.0,20.0,15.0,79.5
80.0,85.0,75.0,25.0,20.0,15.0,79.5
80.0,85.0,75.0,25.0,20.0,15.0,79.5
80.0,85.0,75.0,25.0,20.0,15.0,79.5
80.0,85.0,75.0,25.0,20.0,15.0,79.5
80.0,80.0,75.0,25.0,20.0,15.0,79.5
80.0,80.0,75.0,25.0,20.0,15.0,79.5
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,25.0,20.0,15.0,79.25
80.0,80.0,75.0,20.0,20.0,15.0,79.25
80.0,80.0,75.0,20.0,20.0,10.0,79.25
80.0,80.0,75.0,20.0,20.0,10.0,79.25
80.0,80.0,75.0,20.0,20.0,10.0,79.0
80.0,80.0,75.0,20.0,20.0,10.0,79.0
80.0,80.0,75.0,20.0,20.0,10.0,79.0
80.0,80.0,75.0,20.0,15.0,10.0,79.0
80.0,80.0,75.0,20.0,15.0,10.0,79.0
80.0,80.0,75.0,20.0,15.0,10.0,79.0
80.0,80.0,75.0,20.0,15.0,10.0,79.0
80.0,80.0,75.0,20.0,15.0,10.0,79.0
80.0,80.0,75.0,20.0,15.0,10.0,79.0
80.0,80.0,75.0,20.0,15.0,10.0,79.0
80.0,80.0,75.0,20.0,15.0,10.0,78.75
80.0,80.0,75.0,20.0,15.0,10.0,78.75
80.0,80.0,75.0,20.0,15.0,10.0,78.75
80.0,80.0,70.0,20.0,15.0,10.0,78.75
80.0,80.0,70.0,20.0,15.0,10.0,78.75
80.0,80.0,70.0,20.0,15.0,10.0,78.75
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,15.0,10.0,78.5
80.0,80.0,70.0,20.0,10.0,10.0,78.5
80.0,80.0,70.0,20.0,10.0,10.0,78.5
80.0,80.0,70.0,20.0,10.0,10.0,78.5
80.0,80.0,70.0,20.0,10.0,10.0,78.5
80.0,80.0,70.0,20.0,10.0,10.0,78.5
80.0,80.0,70.0,20.0,10.0,10.0,78.5
80.0,80.0,70.0,20.0,10.0,10.0,78.25
80.0,80.0,70.0,20.0,10.0,10.0,78.25
80.0,80.0,70.0,20.0,10.0,10.0,78.25
80.0,80.0,70.0,20.0,10.0,10.0,78.25
80.0,80.0,70.0,20.0,10.0,10.0,78.25
80.0,80.0,70.0,20.0,10.0,10.0,78.25
80.0,80.0,70.0,20.0,10.0,10.0,78.25
80.0,80.0,70.0,20.0,10.0,10.0,78.25
80.0,80.0,70.0,20.0,10.0,10.0,78.25
80.0,80.0,70.0,20.0,10.0,10.0,78.25
80.0,80.0,70.0,20.0,10.0,10.0,78.25
80.0,80.0,70.0,20.0,10.0,10.0,78.25
80.0,80.0,70.0,20.0,10.0,10.0,78.25
80.0,80.0,70.0,20.0,10.0,10.0,78.25
80.0,80.0,70.0,19.0,10.0,10.0,78.0
80.0,80.0,70.0,15.0,10.0,10.0,78.0
80.0,80.0,70.0,15.0,10.0,10.0,77.8
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,15.0,10.0,10.0,77.75
80.0,80.0,70.0,10.0,10.0,10.0,77.75
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
80.0,80.0,70.0,10.0,10.0,10.0,77.5
75.0,80.0,70.0,10.0,10.0,10.0,77.5
75.0,80.0,70.0,10.0,10.0,10.0,77.5
75.0,80.0,70.0,10.0,10.0,10.0,77.5
75.0,80.0,70.0,10.0,10.0,10.0,77.5
75.0,80.0,70.0,10.0,10.0,10.0,77.5
75.0,80.0,70.0,10.0,10.0,10.0,77.25
75.0,80.0,70.0,10.0,10.0,10.0,77.25
75.0,80.0,70.0,10.0,10.0,10.0,77.05
75.0,80.0,70.0,10.0,10.0,10.0,77.0
75.0,80.0,70.0,10.0,10.0,10.0,77.0
75.0,80.0,70.0,10.0,10.0,10.0,77.0
75.0,80.0,70.0,10.0,10.0,10.0,77.0
75.0,80.0,70.0,10.0,10.0,10.0,77.0
75.0,80.0,70.0,10.0,10.0,10.0,77.0
75.0,80.0,70.0,10.0,10.0,10.0,77.0
75.0,80.0,70.0,10.0,10.0,10.0,77.0
75.0,80.0,70.0,10.0,10.0,10.0,77.0
75.0,80.0,70.0,10.0,10.0,10.0,77.0
75.0,80.0,70.0,10.0,10.0,10.0,77.0
75.0,80.0,70.0,10.0,10.0,10.0,76.75
75.0,80.0,70.0,10.0,10.0,10.0,76.75
75.0,80.0,70.0,10.0,10.0,10.0,76.5
75.0,80.0,70.0,10.0,10.0,10.0,76.5
70.0,80.0,70.0,10.0,10.0,10.0,76.5
70.0,80.0,70.0,10.0,10.0,10.0,76.5
70.0,80.0,70.0,10.0,10.0,10.0,76.5
70.0,80.0,70.0,10.0,10.0,10.0,76.5
70.0,80.0,70.0,10.0,10.0,10.0,76.25
70.0,80.0,70.0,10.0,10.0,10.0,76.25
70.0,80.0,70.0,10.0,10.0,10.0,76.25
70.0,80.0,70.0,10.0,10.0,10.0,76.25
70.0,80.0,70.0,10.0,10.0,10.0,76.25
70.0,80.0,70.0,10.0,10.0,10.0,76.25
70.0,80.0,70.0,10.0,10.0,10.0,76.25
70.0,80.0,70.0,10.0,10.0,10.0,76.25
70.0,80.0,70.0,10.0,10.0,10.0,76.25
70.0,80.0,70.0,10.0,10.0,10.0,76.25
70.0,80.0,70.0,10.0,10.0,10.0,76.25
70.0,80.0,70.0,10.0,10.0,10.0,76.25
70.0,80.0,70.0,10.0,10.0,10.0,76.25
70.0,80.0,70.0,10.0,10.0,10.0,76.25
70.0,80.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,75.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,76.0
70.0,70.0,70.0,10.0,10.0,10.0,75.75
70.0,70.0,70.0,10.0,10.0,10.0,75.55
70.0,70.0,70.0,10.0,10.0,10.0,75.5
70.0,70.0,70.0,10.0,10.0,10.0,75.5
70.0,70.0,70.0,10.0,10.0,10.0,75.5
70.0,70.0,70.0,10.0,10.0,10.0,75.5
70.0,70.0,70.0,10.0,10.0,10.0,75.5
70.0,70.0,70.0,10.0,10.0,10.0,75.5
70.0,70.0,70.0,10.0,10.0,10.0,75.5
70.0,70.0,70.0,10.0,10.0,10.0,75.5
70.0,70.0,70.0,10.0,10.0,10.0,75.5
70.0,70.0,70.0,10.0,10.0,10.0,75.5
