Agresividad_Ordenado,Ofensa_Ordenado,Ideología_Ordenado,Constructividad_Ordenado,Empatía_Ordenado,Diálogo_Ordenado,Total_Ordenado
90.0,85.0,90.0,20.0,15.0,25.0,91.5
90.0,85.0,90.0,20.0,15.0,25.0,91.5
90.0,85.0,90.0,20.0,15.0,25.0,91.5
90.0,85.0,90.0,20.0,15.0,25.0,91.5
90.0,85.0,90.0,20.0,15.0,25.0,91.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,20.0,15.0,25.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,80.0,85.0,15.0,10.0,20.0,86.5
85.0,75.0,85.0,15.0,10.0,20.0,85.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,15.0,10.0,20.0,84.25
80.0,75.0,85.0,10.0,5.0,15.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,75.0,85.0,10.0,5.0,10.0,84.25
80.0,70.0,85.0,10.0,5.0,10.0,83.25
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,85.0,10.0,5.0,10.0,79.5
75.0,70.0,80.0,10.0,5.0,10.0,79.5
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
75.0,70.0,80.0,10.0,5.0,10.0,78.75
