85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
90,85,90,5,0,5
80,75,85,10,5,10
75,70,80,15,10,20
70,65,80,20,15,25
85,80,85,10,5,10
80,75,85,10,5,10
75,70,80,15,10,20
80,75,85,10,5,10
85,80,85,10,5,10
70,65,80,20,15,25
75,70,85,15,10,20
80,75,85,10,5,10
85,80,85,10,
