Agresividad_Ordenado,Ofensa_Ordenado,Ideología_Ordenado,Constructividad_Ordenado,Empatía_Ordenado,Diálogo_Ordenado,Total_Ordenado
90.0,90.0,90.0,85.0,85.0,80.0,91.5
90.0,90.0,90.0,85.0,85.0,80.0,91.5
90.0,90.0,90.0,85.0,85.0,80.0,91.5
90.0,90.0,90.0,85.0,85.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,85.0,80.0,80.0,91.5
90.0,90.0,90.0,80.0,80.0,75.0,91.5
90.0,90.0,90.0,80.0,80.0,75.0,91.5
90.0,90.0,90.0,80.0,80.0,75.0,91.5
90.0,90.0,90.0,80.0,80.0,75.0,91.5
90.0,90.0,90.0,80.0,80.0,75.0,91.5
90.0,90.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.5
90.0,85.0,90.0,80.0,80.0,75.0,91.0
90.0,85.0,90.0,80.0,80.0,75.0,91.0
90.0,85.0,90.0,80.0,80.0,75.0,91.0
90.0,85.0,90.0,80.0,80.0,75.0,91.0
90.0,85.0,90.0,80.0,80.0,75.0,91.0
90.0,85.0,90.0,80.0,80.0,75.0,91.0
90.0,85.0,90.0,80.0,80.0,75.0,90.75
90.0,85.0,90.0,80.0,80.0,75.0,90.0
90.0,85.0,90.0,80.0,80.0,75.0,89.75
90.0,85.0,90.0,80.0,80.0,75.0,89.75
90.0,85.0,90.0,80.0,80.0,75.0,89.75
90.0,85.0,90.0,80.0,80.0,75.0,89.75
90.0,85.0,90.0,80.0,80.0,75.0,89.5
90.0,85.0,90.0,80.0,80.0,75.0,89.25
90.0,85.0,90.0,80.0,80.0,75.0,89.0
90.0,85.0,90.0,80.0,80.0,75.0,89.0
90.0,85.0,90.0,80.0,80.0,75.0,89.0
90.0,85.0,90.0,80.0,80.0,75.0,89.0
90.0,85.0,90.0,80.0,80.0,75.0,88.75
90.0,85.0,90.0,80.0,80.0,75.0,88.75
90.0,85.0,90.0,80.0,80.0,75.0,88.5
90.0,85.0,90.0,80.0,80.0,75.0,88.5
90.0,85.0,90.0,80.0,80.0,75.0,88.5
90.0,85.0,90.0,80.0,80.0,75.0,88.5
90.0,85.0,90.0,80.0,80.0,75.0,88.5
90.0,85.0,90.0,80.0,80.0,75.0,88.5
90.0,85.0,90.0,80.0,80.0,75.0,88.5
90.0,85.0,90.0,80.0,80.0,75.0,88.5
90.0,85.0,90.0,80.0,80.0,75.0,88.25
90.0,85.0,90.0,80.0,80.0,75.0,88.0
90.0,85.0,90.0,80.0,75.0,75.0,88.0
90.0,85.0,90.0,80.0,75.0,75.0,88.0
90.0,85.0,90.0,80.0,75.0,75.0,88.0
90.0,85.0,90.0,80.0,75.0,75.0,87.25
90.0,85.0,90.0,80.0,75.0,75.0,87.25
90.0,85.0,90.0,80.0,75.0,75.0,87.0
90.0,85.0,90.0,80.0,75.0,75.0,87.0
90.0,85.0,90.0,80.0,75.0,75.0,87.0
90.0,85.0,90.0,80.0,75.0,70.0,87.0
90.0,85.0,90.0,80.0,75.0,70.0,87.0
90.0,85.0,90.0,75.0,75.0,70.0,87.0
90.0,85.0,90.0,75.0,75.0,70.0,87.0
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,70.0,86.75
90.0,85.0,90.0,75.0,75.0,65.0,86.75
90.0,85.0,90.0,75.0,75.0,65.0,86.75
90.0,85.0,90.0,75.0,75.0,65.0,86.75
90.0,85.0,90.0,70.0,75.0,65.0,86.75
90.0,85.0,90.0,70.0,75.0,65.0,86.75
90.0,85.0,90.0,70.0,75.0,65.0,86.75
90.0,85.0,90.0,70.0,75.0,65.0,86.75
90.0,85.0,90.0,70.0,75.0,65.0,86.75
90.0,85.0,90.0,70.0,75.0,65.0,86.75
90.0,85.0,90.0,70.0,75.0,65.0,86.75
90.0,85.0,90.0,70.0,75.0,65.0,86.75
90.0,85.0,90.0,70.0,75.0,65.0,86.75
90.0,85.0,90.0,70.0,75.0,65.0,86.75
90.0,85.0,90.0,70.0,75.0,65.0,86.75
90.0,85.0,90.0,70.0,75.0,65.0,86.75
90.0,85.0,90.0,70.0,75.0,65.0,86.5
90.0,85.0,90.0,70.0,75.0,65.0,86.5
90.0,85.0,90.0,70.0,75.0,65.0,86.5
90.0,85.0,90.0,70.0,75.0,65.0,86.5
90.0,85.0,90.0,70.0,75.0,65.0,86.5
90.0,85.0,90.0,70.0,75.0,65.0,86.5
90.0,85.0,90.0,70.0,75.0,65.0,86.5
90.0,85.0,90.0,70.0,75.0,65.0,86.5
90.0,85.0,90.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,65.0,86.5
90.0,85.0,85.0,70.0,75.0,60.0,86.5
90.0,85.0,85.0,70.0,75.0,60.0,86.5
90.0,85.0,85.0,70.0,75.0,60.0,86.5
90.0,85.0,85.0,70.0,70.0,60.0,86.5
90.0,85.0,85.0,70.0,70.0,60.0,86.5
90.0,85.0,85.0,70.0,70.0,60.0,86.5
90.0,85.0,85.0,70.0,70.0,60.0,86.5
90.0,85.0,85.0,70.0,70.0,60.0,86.5
90.0,85.0,85.0,70.0,70.0,60.0,86.5
90.0,85.0,85.0,70.0,70.0,60.0,86.5
90.0,85.0,85.0,70.0,70.0,60.0,86.5
88.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,70.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,60.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,70.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,85.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,65.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,65.0,55.0,86.5
85.0,80.0,85.0,60.0,60.0,55.0,86.5
85.0,80.0,85.0,60.0,60.0,55.0,86.5
85.0,80.0,85.0,60.0,60.0,55.0,86.5
85.0,80.0,85.0,60.0,60.0,55.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
85.0,80.0,85.0,60.0,60.0,50.0,86.5
