Agresividad_Ordenado,Ofensa_Ordenado,Ideología_Ordenado,Constructividad_Ordenado,Empatía_Ordenado,Diálogo_Ordenado,Total_Ordenado
60,60,75,60,55,50,72.5
60,60,75,60,55,50,72.5
60,60,75,55,55,50,72.5
60,60,75,55,55,50,72.5
60,60,75,55,55,50,72.25
60,60,75,55,55,50,72.25
60,60,75,55,55,50,72.0
60,60,75,55,55,50,72.0
60,60,75,55,55,50,72.0
60,60,75,55,50,50,72.0
60,60,75,55,50,50,71.75
60,60,75,55,50,50,71.75
60,60,75,55,50,50,71.5
60,60,75,55,50,50,71.5
60,60,75,55,50,50,71.25
60,60,75,55,50,50,71.25
60,60,75,55,50,45,71.25
60,60,75,55,50,45,71.25
60,60,75,55,50,45,71.25
60,60,75,55,50,45,71.25
60,60,75,55,50,45,71.25
60,60,75,55,50,45,71.25
60,60,75,55,50,45,71.25
60,60,75,55,50,45,71.25
60,60,75,55,50,45,71.25
60,60,75,55,50,45,71.0
60,60,75,55,50,45,70.75
60,60,75,55,50,45,70.75
60,60,75,55,50,45,70.75
60,60,75,55,50,45,70.75
60,60,75,55,50,45,70.75
60,60,75,55,50,45,70.75
60,60,75,55,50,45,70.75
60,60,75,55,50,45,70.75
60,60,75,55,50,45,70.75
60,60,75,55,50,45,70.5
60,60,75,55,50,45,70.5
60,60,75,55,50,45,70.25
60,60,75,55,50,45,70.25
60,60,75,55,50,45,70.25
60,60,75,55,50,45,70.25
60,60,75,55,50,45,70.25
60,60,75,55,50,45,70.0
60,60,75,55,50,45,70.0
60,60,75,55,50,45,70.0
60,60,75,55,50,45,70.0
60,60,75,55,50,45,70.0
60,60,75,55,50,45,70.0
60,60,75,55,50,45,69.75
60,60,75,55,50,45,69.5
60,60,75,55,50,45,69.25
60,60,75,55,50,45,69.0
60,60,75,55,50,45,69.0
60,60,75,55,50,45,69.0
60,60,75,55,50,45,69.0
60,60,75,55,50,45,69.0
60,60,75,55,50,45,69.0
60,60,75,55,50,45,68.75
60,55,75,55,50,45,68.75
60,55,75,55,50,45,68.75
60,55,75,55,50,45,68.75
60,55,75,55,50,45,68.5
60,55,75,55,50,45,68.5
60,55,75,55,50,45,68.5
55,55,75,55,50,45,68.5
55,55,75,55,50,45,68.5
55,55,75,55,50,45,68.25
55,55,75,55,50,45,68.25
55,55,75,55,50,45,68.25
55,55,75,55,50,45,67.75
55,55,75,55,50,45,67.75
55,55,75,55,50,45,67.75
55,55,75,55,50,45,67.75
55,55,75,55,50,45,67.75
55,55,75,55,50,45,67.75
55,55,75,55,50,45,67.75
55,55,75,55,50,45,67.75
55,55,75,55,50,45,67.75
55,55,75,55,50,45,67.75
55,55,75,55,50,45,67.75
55,55,75,55,50,45,67.75
55,55,75,55,50,45,67.75
55,55,75,55,50,45,67.5
55,55,75,55,50,45,67.5
55,55,75,55,50,45,67.5
55,55,75,55,50,45,67.5
55,55,75,55,50,45,67.5
55,55,75,55,50,45,67.5
55,55,75,55,50,45,67.25
55,55,75,55,50,45,67.25
55,55,75,55,50,45,67.0
55,55,75,55,50,45,67.0
55,55,75,55,50,45,67.0
55,55,75,55,50,45,67.0
55,55,75,55,50,45,67.0
55,55,75,55,50,45,67.0
55,55,75,55,50,45,67.0
55,55,75,55,50,45,67.0
55,55,75,55,50,45,67.0
55,55,75,55,50,45,67.0
55,55,75,55,50,45,67.0
55,55,75,55,50,45,67.0
55,55,75,55,50,45,67.0
55,55,75,55,50,45,66.75
55,55,75,55,50,45,66.75
55,55,75,55,50,45,66.5
55,55,75,55,50,45,66.5
55,55,75,55,50,45,66.5
55,55,75,55,50,45,66.5
55,55,75,55,50,45,66.5
55,55,75,55,50,45,66.25
55,55,75,55,50,45,66.25
55,55,75,55,50,45,66.25
55,55,75,55,50,45,66.0
55,55,75,55,50,45,66.0
55,55,75,55,50,45,65.75
55,55,75,55,50,45,65.75
55,55,75,55,50,45,65.75
55,55,75,55,50,45,65.75
55,55,75,55,50,45,65.75
55,55,75,55,50,45,65.75
55,55,75,55,50,45,65.75
55,55,75,55,45,40,65.5
55,55,75,50,45,40,65.5
55,55,75,50,45,40,65.5
55,55,75,50,45,40,65.5
55,55,75,50,45,40,65.5
55,55,75,50,45,40,65.25
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
55,55,75,50,45,40,64.75
50,55,75,50,45,40,64.75
50,55,75,50,45,40,64.75
50,55,75,50,45,40,64.75
50,55,75,50,45,40,64.5
50,55,75,50,45,40,64.5
50,55,75,50,45,40,64.5
50,55,75,50,45,40,64.5
50,55,75,50,40,40,64.5
50,55,75,45,40,40,64.25
50,55,75,45,40,40,64.25
50,55,75,45,40,40,64.25
50,55,75,45,40,35,64.25
50,55,75,45,40,35,64.0
50,55,75,45,40,35,64.0
50,55,75,45,40,35,64.0
50,55,75,45,40,35,63.75
50,55,75,45,40,35,63.75
50,50,75,45,40,35,63.75
50,50,75,45,40,35,63.75
50,50,70,45,40,35,63.5
50,50,70,45,40,35,63.5
50,50,70,45,40,35,63.5
50,50,70,45,40,35,63.5
50,50,70,45,40,35,63.5
50,50,70,45,40,35,63.5
50,50,70,45,40,35,63.5
50,50,70,45,40,35,63.5
50,50,70,45,40,35,63.5
50,50,70,45,40,35,63.25
50,50,70,45,40,35,63.25
50,50,70,45,40,35,63.0
50,50,70,45,40,35,62.75
50,50,70,45,40,35,62.75
50,50,70,45,40,35,62.75
50,50,70,45,40,35,62.5
50,50,70,45,40,35,62.25
50,50,70,45,40,35,62.25
50,50,70,45,40,35,61.75
50,50,70,45,40,35,61.75
50,50,70,45,40,35,61.75
50,50,70,45,40,35,61.5
50,50,70,45,40,35,61.5
50,45,70,45,40,35,61.25
50,45,70,45,40,35,60.5
50,45,70,45,40,35,60.5
50,45,70,45,40,35,60.5
50,45,70,45,40,35,60.5
50,45,70,45,40,35,60.5
50,45,70,45,40,35,60.5
50,45,70,45,40,35,60.5
50,45,70,45,40,35,60.5
50,45,70,45,40,35,60.5
50,45,70,40,35,35,60.25
50,45,70,40,35,35,60.25
50,45,70,40,35,35,60.25
50,45,70,40,35,35,60.25
50,45,70,40,35,30,60.0
50,45,70,40,35,30,60.0
50,45,70,40,35,30,60.0
50,40,70,40,35,30,60.0
45,40,70,40,35,30,60.0
45,40,70,40,35,30,59.75
45,40,70,40,35,30,59.75
45,40,70,40,35,30,59.75
45,40,70,40,35,30,59.5
45,40,70,40,35,30,59.25
45,40,70,40,35,30,59.25
45,40,70,40,35,30,59.25
45,40,70,40,35,30,58.75
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.5
45,40,70,40,35,30,58.25
45,40,70,40,35,30,58.25
45,40,70,40,35,30,58.25
45,40,70,40,35,30,58.25
45,40,70,40,35,30,58.0
45,40,70,40,35,30,58.0
45,40,70,40,35,30,58.0
45,40,70,40,35,30,58.0
45,40,70,40,35,30,58.0
45,40,70,40,35,30,57.75
45,40,70,40,35,30,57.75
45,40,70,40,35,30,57.75
45,40,70,40,35,30,57.5
45,40,70,40,35,30,57.5
45,40,70,40,35,30,57.25
45,40,70,40,35,30,57.25
45,40,70,40,35,30,57.25
45,40,70,40,35,30,57.25
45,40,70,35,30,30,57.25
45,40,70,35,30,30,57.25
45,40,70,35,30,30,57.25
45,40,70,35,30,30,57.25
45,40,70,35,30,30,57.25
45,40,70,35,30,30,57.25
45,40,70,35,30,25,57.25
45,40,70,35,30,25,57.25
45,40,70,35,30,25,57.25
45,40,70,35,30,25,57.25
45,40,70,35,30,25,57.25
45,40,70,35,30,25,57.25
45,40,70,35,30,25,57.0
45,40,70,35,30,25,57.0
45,40,70,35,30,25,57.0
45,40,70,35,30,25,57.0
45,40,70,35,30,25,57.0
45,40,70,35,30,25,56.5
45,40,70,35,30,25,56.5
45,40,70,35,30,25,56.5
45,40,70,35,30,25,56.5
45,40,70,35,30,25,56.5
45,40,70,35,30,25,56.5
45,40,70,35,30,25,56.5
45,40,70,35,30,25,56.25
45,40,70,35,30,25,56.25
45,40,70,35,30,25,56.25
45,40,70,35,30,25,56.25
45,40,70,35,30,25,56.25
45,40,70,35,30,25,56.25
45,40,70,35,30,25,56.25
45,40,70,35,30,25,56.25
45,40,70,35,30,25,56.25
45,40,70,35,30,25,56.25
45,40,70,35,30,25,56.25
45,35,70,35,30,25,56.25
40,35,70,35,30,25,56.25
40,35,70,35,30,25,56.25
40,35,70,35,30,25,56.25
40,35,70,35,30,25,56.25
40,35,70,35,30,25,55.75
40,35,70,35,30,25,55.5
40,35,70,35,30,25,55.5
40,35,70,35,30,25,55.5
40,35,70,35,30,25,55.25
40,35,70,35,30,25,55.25
40,35,70,35,30,25,55.25
40,35,70,35,30,25,55.25
40,35,70,35,30,25,55.25
40,35,70,35,30,25,55.25
40,35,70,35,30,25,55.0
40,35,70,35,30,25,55.0
40,35,70,35,30,25,54.5
40,35,70,35,30,25,54.5
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.25
40,35,70,35,30,25,54.0
40,35,70,35,30,25,54.0
40,35,70,35,30,25,53.25
40,35,70,35,30,25,53.25
40,35,70,35,30,25,53.25
40,35,70,35,30,25,53.25
40,35,70,35,30,25,53.25
40,35,70,35,30,25,53.0
40,35,70,35,30,25,53.0
40,35,70,35,30,25,53.0
40,35,70,35,30,25,53.0
40,35,70,35,30,25,53.0
40,35,70,35,30,25,53.0
40,35,70,35,30,25,53.0
40,35,70,35,30,25,53.0
40,35,70,35,30,25,52.75
40,35,70,35,25,25,52.5
40,35,70,30,25,25,52.5
40,35,70,30,25,25,52.5
40,35,70,30,25,25,52.25
40,35,70,30,25,25,52.25
40,35,70,30,25,25,52.25
40,35,70,30,25,25,52.25
40,35,70,30,25,25,52.25
40,35,70,30,25,25,52.0
40,35,70,30,25,25,52.0
40,35,70,30,25,25,52.0
40,35,70,30,25,25,52.0
40,35,70,30,25,25,52.0
40,30,70,30,25,25,52.0
35,30,70,30,25,25,52.0
35,30,70,30,25,25,52.0
35,30,70,30,25,25,52.0
35,30,70,30,25,25,52.0
35,30,70,30,25,25,52.0
35,30,70,30,25,25,52.0
35,30,70,30,25,20,52.0
35,30,70,30,25,20,51.75
35,30,70,30,25,20,51.25
35,30,70,30,25,20,51.25
35,30,70,30,25,20,51.25
35,30,70,30,25,20,51.25
35,30,70,30,25,20,51.25
35,30,70,30,25,20,51.25
35,30,70,30,25,20,51.25
35,30,70,30,25,20,51.25
35,30,70,30,25,20,51.25
35,30,70,30,25,20,50.75
35,30,70,30,25,20,50.75
35,30,70,30,25,20,50.75
35,30,70,30,25,20,50.5
35,30,70,30,25,20,50.5
35,30,70,30,25,20,50.0
35,30,70,30,25,20,50.0
35,30,70,30,25,20,50.0
35,30,70,30,25,20,50.0
35,30,70,30,25,20,50.0
35,30,70,30,25,20,50.0
35,30,70,30,25,20,50.0
35,30,70,30,25,20,50.0
35,30,70,30,25,20,50.0
35,30,70,30,25,20,50.0
35,30,70,30,25,20,49.75
35,30,70,30,25,20,49.5
35,30,70,30,25,20,49.5
35,30,70,30,25,20,49.5
35,30,70,30,25,20,49.25
35,30,70,30,25,20,49.25
35,30,70,30,25,20,49.25
35,30,70,30,25,20,49.0
35,30,70,30,25,20,49.0
35,30,70,30,25,20,49.0
35,30,70,30,25,20,49.0
35,30,70,30,25,20,48.75
35,30,70,30,25,20,48.75
35,30,70,30,25,20,48.75
35,30,70,30,25,20,48.75
35,30,70,30,25,20,48.75
35,30,70,30,25,20,48.5
35,30,70,30,25,20,48.25
35,30,70,30,25,20,48.0
35,30,70,30,25,20,48.0
35,30,70,30,25,20,48.0
35,30,70,30,25,20,48.0
35,30,70,30,25,20,48.0
35,30,70,30,25,20,48.0
35,30,70,30,25,20,47.75
35,30,70,30,25,20,47.75
35,30,70,30,25,20,47.25
35,30,70,30,25,20,47.0
35,30,70,30,25,20,47.0
35,30,70,30,25,20,47.0
35,30,70,30,25,20,47.0
35,30,70,30,25,20,47.0
35,30,70,30,25,20,46.75
35,30,70,30,25,20,46.75
35,25,70,30,25,20,46.75
35,25,70,30,25,20,46.75
35,25,70,30,25,20,46.25
30,25,70,30,25,20,46.25
30,25,70,30,25,20,46.25
30,25,70,30,25,20,45.75
30,25,70,30,25,20,45.75
30,25,70,30,20,20,45.75
30,25,70,25,20,20,45.75
30,25,70,25,20,20,45.5
30,25,70,25,20,20,45.5
30,25,70,25,20,20,45.5
30,25,70,25,20,20,45.5
30,25,70,25,20,20,45.5
30,25,70,25,20,20,45.25
30,25,70,25,20,20,45.0
30,25,70,25,20,20,45.0
30,25,70,25,20,20,45.0
30,25,70,25,20,20,44.75
30,25,70,25,20,20,44.75
30,25,70,25,20,20,44.75
30,25,70,25,20,20,44.75
30,25,70,25,20,20,44.75
30,25,70,25,20,20,44.75
30,25,70,25,20,20,44.75
30,25,70,25,20,20,44.0
25,20,70,25,20,20,44.0
25,20,65,25,20,20,43.75
25,20,65,25,20,20,43.75
25,20,65,25,20,20,43.5
25,20,65,25,20,20,43.5
25,20,65,25,20,20,42.75
25,20,65,25,20,20,42.75
25,20,65,25,20,20,42.5
25,20,65,25,20,20,42.5
25,20,65,25,20,20,42.0
25,20,65,25,20,20,41.5
25,20,65,25,20,20,41.25
25,20,65,25,20,20,41.25
25,20,65,25,20,20,41.0
25,20,65,25,20,20,40.5
25,20,65,25,20,15,39.75
25,20,65,25,20,15,39.75
25,20,65,25,20,15,39.75
25,20,65,25,20,15,39.75
25,20,65,25,20,15,39.75
25,20,65,25,20,15,39.5
25,20,65,25,20,15,39.5
25,20,65,25,20,15,39.5
25,20,65,25,20,15,39.5
25,20,65,25,20,15,39.25
25,20,65,25,20,15,38.75
25,20,65,25,20,15,38.75
25,20,65,25,20,15,38.75
25,20,65,25,20,15,38.75
25,20,65,25,20,15,38.75
25,20,65,25,20,15,38.75
25,20,65,25,20,15,38.5
25,20,65,25,20,15,38.0
25,20,65,25,20,15,37.75
25,20,65,25,20,15,37.5
25,20,65,25,20,15,37.5
25,20,65,25,20,15,37.5
25,20,65,25,20,15,37.5
25,20,65,25,20,15,37.5
25,20,65,25,20,15,37.0
25,15,65,25,20,15,37.0
25,15,65,25,20,15,36.75
25,15,65,25,20,15,36.75
20,15,65,25,20,15,36.75
20,15,65,25,20,15,36.75
20,15,65,25,20,15,36.75
20,15,65,25,20,15,36.5
20,15,65,25,20,15,36.5
20,15,65,25,20,15,36.25
20,15,65,25,20,15,36.25
20,15,65,25,20,15,36.0
20,15,65,25,20,15,36.0
20,15,65,25,20,15,36.0
20,15,65,25,20,15,36.0
20,15,65,25,20,15,35.75
20,15,65,25,20,15,35.75
20,15,65,25,20,15,35.5
20,15,65,25,20,15,35.5
20,15,65,25,20,15,35.25
20,15,65,25,20,15,35.25
20,15,65,25,20,15,35.25
20,15,65,25,20,15,35.25
20,15,65,25,20,15,35.25
20,15,65,25,20,15,34.75
20,15,65,25,20,15,34.5
20,15,65,25,20,15,34.5
20,15,65,25,20,15,34.5
20,15,65,25,20,15,34.5
20,15,65,25,20,15,34.5
20,15,65,25,20,15,34.5
