Agresividad_Ordenado,Ofensa_Ordenado,Ideología_Ordenado,Constructividad_Ordenado,Empatía_Ordenado,Diálogo_Ordenado,Total_Ordenado
55,60,80,55,55,45,69.0
55,60,80,55,55,45,69.0
55,60,80,55,55,45,69.0
55,60,80,55,55,45,69.0
55,60,80,55,55,45,69.0
55,60,80,55,55,45,69.0
55,60,80,55,55,45,69.0
55,60,80,55,55,45,69.0
55,60,80,55,55,45,69.0
55,60,80,55,55,45,69.0
55,60,80,55,55,45,68.5
55,60,80,55,55,45,68.5
55,60,80,55,55,45,68.5
55,60,80,55,55,45,68.5
55,60,80,55,55,45,68.5
55,60,80,55,55,45,68.5
55,60,80,55,55,45,68.5
55,60,80,55,55,45,68.25
55,60,80,55,55,45,68.25
55,60,80,55,55,45,68.25
55,60,80,55,55,45,68.25
55,60,80,55,55,45,68.25
55,60,80,55,55,45,68.25
55,60,80,55,55,45,68.25
55,60,80,55,55,45,68.25
55,60,80,55,55,45,68.25
55,60,80,55,55,45,68.25
55,60,80,55,55,45,68.25
55,60,80,55,55,45,68.0
55,60,80,55,55,45,67.75
55,60,80,55,55,45,67.75
55,60,80,55,55,45,67.75
55,60,80,55,55,45,67.75
55,60,80,55,55,45,67.75
55,60,80,55,55,45,67.75
55,60,80,55,55,45,67.75
55,60,80,55,55,45,67.75
55,60,80,55,55,45,67.75
55,60,80,55,55,45,67.75
55,60,80,55,55,45,67.75
55,60,80,55,55,45,67.75
55,60,80,55,55,45,67.75
55,60,80,55,55,45,67.75
55,60,80,55,55,45,67.75
55,55,80,55,55,45,67.75
55,55,80,55,55,45,67.75
55,55,80,55,55,45,67.75
55,55,80,55,55,45,67.25
55,55,80,55,50,45,67.25
55,55,80,55,50,45,67.0
55,55,80,55,50,45,67.0
55,55,80,55,50,45,67.0
55,55,80,55,50,45,67.0
55,55,80,55,50,45,67.0
55,55,80,55,50,45,67.0
55,55,80,55,50,45,67.0
55,55,80,55,50,45,67.0
55,55,80,55,50,45,67.0
55,55,80,55,50,45,66.5
55,55,80,55,50,45,66.5
55,55,80,55,50,45,66.5
55,55,80,50,50,45,66.5
55,55,80,50,50,45,66.5
55,55,80,50,50,45,66.25
55,55,80,50,50,45,66.0
55,55,80,50,50,45,66.0
55,55,80,50,50,45,66.0
55,55,80,50,50,45,65.75
55,55,80,50,50,45,65.75
55,55,80,50,50,45,65.75
55,55,80,50,50,45,65.75
55,55,80,50,50,45,65.75
55,55,80,50,50,45,65.75
55,55,80,50,50,45,65.75
55,55,80,50,50,45,65.75
55,55,80,50,50,45,65.75
55,55,80,50,50,45,65.75
55,55,80,50,50,45,65.75
55,55,80,50,50,45,65.5
55,55,80,50,50,45,65.5
50,55,80,50,50,45,65.5
50,55,80,50,50,45,65.5
50,55,80,50,50,45,65.5
50,55,80,50,50,45,65.5
50,55,80,50,50,45,65.5
50,55,80,50,50,45,65.5
50,55,80,50,50,45,65.5
50,55,80,50,50,40,65.5
50,55,80,50,50,40,65.5
50,55,80,50,50,40,65.5
50,55,80,50,50,40,65.5
50,55,80,50,50,40,65.0
50,55,80,50,50,40,65.0
50,55,80,50,50,40,64.75
50,55,80,50,50,40,64.75
50,55,80,50,50,40,64.75
50,50,80,50,50,40,64.75
50,50,80,50,50,40,64.75
50,50,80,50,50,40,64.75
50,50,80,50,50,40,64.75
50,50,80,50,50,40,64.75
50,50,80,50,50,40,64.75
50,50,80,50,50,40,64.75
50,50,80,50,50,40,64.75
50,50,80,50,50,40,64.75
50,50,80,50,50,40,64.75
50,50,80,50,50,40,64.75
50,50,80,50,50,40,64.75
50,50,80,50,50,40,64.5
50,50,80,50,50,40,64.5
50,50,80,50,50,40,64.0
50,50,80,50,50,40,64.0
50,50,80,50,50,40,64.0
50,50,80,50,45,40,64.0
50,50,80,50,45,40,64.0
50,50,80,50,45,40,63.75
50,50,80,50,45,40,63.75
50,50,80,50,45,40,63.75
50,50,80,50,45,40,63.5
50,50,80,50,45,40,63.5
50,50,80,50,45,40,63.5
50,50,80,45,45,40,63.5
50,50,80,45,45,40,63.5
50,50,80,45,45,40,63.0
50,50,80,45,45,40,63.0
50,45,80,45,45,40,62.75
50,45,80,45,45,40,62.75
50,45,80,45,45,40,62.5
50,45,80,45,45,40,62.25
50,45,80,45,45,40,62.25
50,45,80,45,45,40,62.25
50,45,80,45,45,40,62.0
50,45,80,45,45,40,62.0
50,45,80,45,45,40,61.5
50,45,80,45,45,40,61.5
50,45,80,45,45,40,61.5
50,45,80,45,45,40,61.5
50,45,80,45,45,40,61.5
50,45,80,45,45,40,61.25
45,45,80,45,45,40,60.75
45,45,80,45,45,40,60.75
45,45,80,45,45,40,60.75
45,45,80,45,45,40,60.75
45,45,80,45,45,40,60.5
45,45,80,45,45,40,60.5
45,45,80,45,45,40,60.0
45,40,75,45,45,40,60.0
45,40,75,45,45,40,60.0
45,40,75,45,45,40,59.75
45,40,75,45,45,40,59.75
45,40,75,45,45,40,59.75
45,40,75,45,45,40,59.25
45,40,75,45,45,40,59.25
45,40,75,45,45,40,59.25
45,40,75,45,45,40,59.25
45,40,75,45,45,40,59.25
45,40,75,45,45,40,59.25
45,40,75,45,45,40,59.25
45,40,75,45,45,40,59.25
45,40,75,45,45,40,59.25
45,40,75,45,45,40,59.25
45,40,75,45,45,40,58.75
45,40,75,45,45,40,58.5
45,40,75,45,45,40,58.5
45,40,75,45,45,40,58.5
45,40,75,45,45,40,58.5
45,40,75,45,45,40,58.5
45,40,75,45,45,40,58.5
45,40,75,40,45,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.5
45,40,75,40,40,40,58.0
45,40,75,40,40,40,57.75
45,40,75,40,40,40,57.75
45,40,75,40,40,40,57.75
45,40,75,40,40,40,57.75
45,40,75,40,40,40,57.75
45,40,75,40,40,40,57.75
45,40,75,40,40,40,57.75
45,40,75,40,40,40,57.75
45,40,75,40,40,40,57.75
45,40,75,40,40,40,57.75
45,40,75,40,35,40,57.25
45,40,75,40,35,40,57.0
45,40,75,40,35,40,57.0
45,40,75,40,35,40,57.0
45,40,75,40,35,40,56.75
45,40,75,40,35,40,56.5
45,40,75,40,35,40,56.5
45,40,75,40,35,40,56.5
40,40,75,40,35,40,56.5
40,40,75,40,35,40,56.5
40,40,75,40,35,40,56.5
40,40,75,40,35,40,56.5
40,35,75,40,35,40,56.25
40,35,75,40,35,40,56.25
40,35,75,40,35,40,56.25
40,35,75,40,35,40,56.25
40,35,75,40,35,40,56.25
40,35,75,40,35,40,56.25
40,35,75,40,35,40,56.25
40,35,75,40,35,40,56.25
40,35,75,40,35,40,55.75
40,35,75,40,35,40,55.5
40,35,75,40,35,40,55.5
40,35,75,35,35,40,55.5
40,35,75,35,35,40,55.25
40,35,75,35,35,40,55.25
40,35,75,35,35,40,55.25
40,35,75,35,35,40,55.25
40,35,75,35,35,40,55.0
40,35,75,35,35,40,55.0
40,35,75,35,35,40,55.0
40,35,75,35,35,40,54.75
40,35,75,35,35,40,54.75
40,35,75,35,35,40,54.75
40,35,75,35,35,40,54.75
40,35,75,35,35,40,54.25
40,35,75,35,35,35,54.25
40,35,75,35,35,35,54.25
40,35,75,35,35,35,54.25
40,35,75,35,35,35,54.25
40,35,75,35,35,35,54.25
40,35,75,35,35,35,54.25
40,35,75,35,35,35,54.25
40,35,75,35,35,35,54.25
40,35,75,35,35,35,54.25
40,35,75,35,35,35,54.25
40,35,75,35,35,35,53.75
40,35,75,35,35,35,53.5
40,35,75,35,35,35,53.5
40,35,75,35,35,35,53.5
40,35,75,35,35,35,53.5
40,35,75,35,35,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.5
40,35,75,35,30,35,53.25
40,35,75,35,30,35,52.75
40,35,75,35,30,35,52.75
40,35,75,35,30,35,52.5
35,35,75,35,30,35,52.5
35,35,75,35,30,35,52.5
35,35,75,35,30,35,52.25
35,35,75,35,30,35,52.0
35,30,75,35,30,35,51.75
35,30,75,35,30,35,51.5
35,30,75,35,30,35,51.5
35,30,75,35,30,35,51.25
35,30,75,35,30,35,51.25
35,30,75,35,30,35,51.25
35,30,75,35,30,35,51.25
35,30,75,35,30,35,51.25
35,30,75,35,30,35,51.25
35,30,75,35,30,35,51.25
35,30,75,35,30,35,51.25
35,30,75,35,30,35,51.25
35,30,75,35,30,35,51.25
35,30,75,35,30,35,51.25
35,30,75,35,30,35,51.25
35,30,75,35,30,35,51.0
35,30,75,35,30,35,51.0
35,30,75,35,30,35,51.0
35,30,75,35,30,35,50.75
35,30,75,30,30,35,50.75
35,30,75,30,30,35,50.5
35,30,75,30,30,35,50.5
35,30,75,30,30,35,50.5
35,30,75,30,30,35,50.5
35,30,75,30,30,35,50.5
35,30,75,30,30,35,50.5
35,30,75,30,30,35,50.25
35,30,75,30,30,35,50.0
35,30,75,30,30,35,50.0
35,30,75,30,30,35,50.0
35,30,75,30,30,35,50.0
35,30,75,30,30,35,50.0
35,30,75,30,25,35,50.0
35,30,75,30,25,35,50.0
35,30,75,30,25,35,49.25
35,30,75,30,25,35,49.25
35,30,75,30,25,35,49.25
35,30,75,30,25,35,49.25
35,30,75,30,25,35,49.25
35,30,75,30,25,35,49.25
35,30,75,30,25,35,49.25
35,30,75,30,25,35,49.25
35,30,75,30,25,35,49.25
35,30,75,30,25,35,49.25
35,30,75,30,25,35,49.25
35,30,75,30,25,35,49.25
35,30,75,30,25,35,49.25
35,30,75,30,25,35,49.25
35,30,75,30,25,35,49.0
35,30,75,30,25,35,48.75
35,30,75,30,25,35,48.75
35,30,75,30,25,35,48.75
35,30,75,30,25,35,48.75
30,30,75,30,25,35,48.5
30,30,75,30,25,35,48.5
30,30,75,30,25,35,48.5
30,25,75,30,25,35,48.25
30,25,75,30,25,35,48.25
30,25,75,30,25,35,48.25
30,25,75,30,25,35,48.25
30,25,75,30,25,35,47.75
30,25,75,30,25,35,47.75
30,25,75,30,25,35,47.75
30,25,75,30,25,35,47.5
30,25,75,30,25,35,47.5
30,25,75,30,25,35,47.25
30,25,75,30,25,35,47.0
30,25,75,30,25,35,47.0
30,25,75,30,25,35,47.0
30,25,75,30,25,35,46.75
30,25,75,30,25,35,46.75
30,25,75,30,25,35,46.25
30,25,75,30,25,35,46.25
30,25,75,30,25,35,46.25
30,25,75,30,25,35,46.25
30,25,75,30,25,35,46.0
30,25,75,30,25,35,46.0
30,25,75,30,25,35,46.0
30,25,75,30,25,35,45.75
30,25,75,30,25,35,45.75
30,25,75,30,25,35,45.5
30,25,75,30,25,35,45.5
30,25,75,30,25,35,45.5
30,25,75,30,25,35,45.5
30,25,75,30,25,35,45.5
30,25,75,30,25,35,45.5
30,25,75,30,25,35,45.25
30,25,75,30,25,35,45.25
30,25,75,30,25,35,45.25
30,25,75,30,25,35,44.75
30,25,75,30,25,35,44.75
25,20,75,30,25,35,44.75
25,20,75,30,25,35,44.5
25,20,75,30,25,35,44.5
25,20,75,30,25,35,44.5
25,20,75,30,25,35,44.5
25,20,75,30,25,35,44.5
25,20,75,30,25,35,44.25
25,20,75,30,25,35,44.25
25,20,75,30,25,35,44.25
25,20,75,30,25,35,44.0
25,20,75,30,25,35,44.0
25,20,75,30,25,35,44.0
25,20,75,30,25,35,44.0
25,20,75,30,25,35,43.75
25,20,75,30,25,30,43.75
25,20,75,30,25,30,43.75
25,20,75,30,25,30,43.5
25,20,75,30,25,30,43.5
25,20,75,30,25,30,43.5
25,20,75,30,25,30,43.25
25,20,75,30,25,30,43.25
25,20,75,30,25,30,43.25
25,20,75,30,25,30,43.25
25,20,75,30,25,30,43.25
25,20,75,30,25,30,43.25
25,20,75,30,25,30,43.0
25,20,75,25,25,30,43.0
25,20,75,25,25,30,43.0
25,20,75,25,25,30,43.0
25,20,75,25,25,30,43.0
25,20,75,25,25,30,43.0
25,20,75,25,25,30,43.0
25,20,75,25,25,30,43.0
25,20,75,25,20,30,43.0
25,20,75,25,20,30,43.0
25,20,75,25,20,30,43.0
25,20,75,25,20,30,43.0
25,20,75,25,20,30,43.0
25,20,75,25,20,30,43.0
25,20,75,25,20,30,42.75
25,20,75,25,20,30,42.75
25,20,75,25,20,30,42.75
25,20,75,25,20,30,42.75
25,20,75,25,20,30,42.5
25,20,75,25,20,30,42.5
25,20,75,25,20,30,42.5
25,20,75,25,20,30,42.5
25,20,75,25,20,30,42.5
25,20,75,25,20,30,42.25
25,20,75,25,20,30,42.25
25,20,75,25,20,30,42.25
25,20,75,25,20,30,42.25
25,20,75,25,20,30,42.25
25,20,75,25,20,30,42.25
25,20,75,25,20,30,42.25
25,20,75,25,20,30,42.25
25,20,75,25,20,30,42.0
25,20,75,25,20,30,41.75
25,20,75,25,20,30,41.75
25,20,75,25,20,30,41.75
25,20,75,25,20,30,41.75
25,20,75,25,20,30,41.5
25,20,75,25,20,30,41.5
25,20,75,25,20,30,41.5
25,20,75,25,20,30,41.5
20,15,75,25,20,30,41.25
20,15,75,25,20,30,41.25
20,15,75,25,20,30,40.75
20,15,75,25,20,30,40.5
20,15,75,25,20,30,40.5
20,15,75,25,20,30,40.5
20,15,75,25,20,30,40.5
20,15,75,25,20,30,40.5
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.25
20,15,75,25,20,30,40.0
20,15,75,25,20,30,40.0
20,15,75,25,20,30,39.75
20,15,75,25,20,30,39.75
20,15,75,25,20,30,39.75
20,15,75,25,20,30,39.5
20,15,75,25,20,30,39.5
20,15,75,25,20,30,39.5
20,15,75,25,20,30,39.5
20,15,75,25,20,30,39.5
20,15,75,25,20,30,39.5
20,15,75,25,20,30,39.25
20,15,75,25,20,30,39.25
20,15,75,25,20,30,39.25
20,15,75,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,30,39.25
20,15,70,25,20,25,39.25
20,15,70,20,20,25,39.25
20,15,70,20,20,25,39.25
20,15,70,20,20,25,39.25
20,15,70,20,20,25,39.25
20,15,70,20,20,25,39.25
20,15,70,20,20,25,39.25
20,15,70,20,20,25,39.25
20,15,70,20,20,25,39.25
20,15,70,20,20,25,39.25
20,15,70,20,20,25,39.25
20,15,70,20,20,25,39.25
20,15,70,20,20,25,39.25
20,15,70,20,20,25,39.0
20,15,70,20,20,25,38.75
20,15,70,20,20,25,38.5
20,15,70,20,20,25,38.5
20,15,70,20,20,25,38.5
20,15,70,20,15,25,38.25
20,15,70,20,15,25,38.25
20,15,70,20,15,25,38.25
20,15,70,20,15,25,38.25
20,15,70,20,15,25,38.25
20,15,70,20,15,25,38.25
20,15,70,20,15,25,38.0
20,15,70,20,15,25,38.0
20,15,70,20,15,25,37.75
20,15,70,20,15,25,37.75
20,15,70,20,15,25,37.75
15,10,70,20,15,25,37.75
15,10,70,20,15,25,37.75
15,10,70,20,15,25,37.75
15,10,70,20,15,25,37.75
15,10,70,20,15,25,37.0
15,10,70,20,15,25,36.75
15,10,70,20,15,25,36.25
15,10,70,20,15,25,36.25
15,10,70,20,15,25,36.0
15,10,70,20,15,25,35.75
15,10,70,20,15,25,35.75
15,10,70,20,15,25,35.75
15,10,70,20,15,25,35.75
15,10,70,20,15,25,35.75
15,10,70,20,15,25,35.75
15,10,70,20,15,25,35.5
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,20,15,25,35.0
15,10,70,15,15,25,35.0
15,10,70,15,15,25,35.0
15,10,70,15,15,25,35.0
15,10,70,15,15,25,35.0
15,10,70,15,15,25,35.0
15,10,70,15,15,25,35.0
15,10,70,15,15,25,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,15,20,35.0
15,10,70,15,10,20,35.0
15,10,70,15,10,20,35.0
15,10,70,15,10,20,35.0
15,10,70,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,15,10,20,35.0
15,10,65,10,10,20,35.0
15,10,65,10,10,20,35.0
15,10,65,10,10,20,35.0
15,10,65,10,10,20,35.0
15,10,65,10,10,20,35.0
15,10,65,10,10,20,35.0
15,10,65,10,10,20,35.0
15,10,65,10,10,20,35.0
15,10,65,10,10,20,35.0
15,10,65,10,10,20,35.0
15,10,65,10,10,20,35.0
15,10,65,10,10,20,35.0
15,10,65,10,10,20,35.0
15,10,65,10,10,20,35.0
15,10,65,10,10,15,35.0
15,10,65,10,10,15,34.75
15,10,65,10,10,15,34.75
15,10,65,10,10,15,34.5
15,10,65,10,10,15,34.25
15,10,65,10,10,15,34.25
15,10,65,10,10,15,33.5
15,10,65,10,10,15,33.5
15,10,65,10,10,15,33.5
15,10,65,10,10,15,33.5
15,10,65,10,5,15,33.5
15,10,65,10,5,15,33.5
15,10,65,5,5,15,33.5
15,10,65,5,5,15,33.5
15,10,65,5,5,15,33.5
15,10,65,5,5,15,33.5
15,10,65,5,5,15,33.5
15,10,65,5,5,15,33.5
15,10,65,5,5,15,33.5
10,5,65,5,5,15,33.5
10,5,65,5,5,15,33.5
10,5,65,5,5,10,33.5
10,5,65,5,0,10,33.0
10,5,60,5,0,10,32.75
10,5,60,0,0,10,25.75
