Agresividad_Ordenado,Ofensa_Ordenado,Ideología_Ordenado,Constructividad_Ordenado,Empatía_Ordenado,Diálogo_Ordenado,Total_Ordenado
80.0,85.0,70.0,5.0,5.0,5.0,80.75
80.0,85.0,70.0,5.0,5.0,5.0,80.75
80.0,85.0,70.0,5.0,5.0,5.0,79.75
80.0,85.0,70.0,5.0,5.0,5.0,79.25
80.0,85.0,70.0,5.0,5.0,5.0,79.25
80.0,85.0,70.0,5.0,5.0,5.0,79.0
80.0,85.0,70.0,5.0,5.0,5.0,78.75
80.0,85.0,70.0,5.0,5.0,5.0,78.75
75.0,85.0,70.0,5.0,5.0,5.0,78.75
75.0,85.0,70.0,5.0,5.0,5.0,78.25
70.0,85.0,70.0,5.0,5.0,5.0,78.25
70.0,85.0,70.0,5.0,5.0,5.0,78.25
70.0,85.0,70.0,5.0,5.0,5.0,78.25
70.0,85.0,70.0,5.0,5.0,5.0,78.25
70.0,85.0,70.0,5.0,5.0,5.0,78.25
70.0,85.0,70.0,5.0,5.0,5.0,78.25
70.0,85.0,70.0,5.0,5.0,5.0,78.25
70.0,85.0,70.0,5.0,5.0,5.0,77.75
70.0,80.0,70.0,5.0,5.0,5.0,77.75
70.0,80.0,70.0,5.0,5.0,5.0,77.0
70.0,80.0,70.0,5.0,5.0,5.0,76.5
70.0,80.0,70.0,5.0,5.0,5.0,76.5
70.0,80.0,70.0,5.0,5.0,5.0,74.75
65.0,80.0,70.0,5.0,5.0,5.0,74.5
60.0,80.0,70.0,5.0,5.0,5.0,74.5
50.0,80.0,70.0,5.0,5.0,5.0,72.0
40.0,80.0,70.0,5.0,5.0,5.0,72.0
40.0,80.0,60.0,5.0,5.0,5.0,70.5
40.0,80.0,60.0,5.0,5.0,5.0,70.0
40.0,80.0,60.0,5.0,5.0,5.0,69.0
40.0,80.0,60.0,5.0,5.0,5.0,67.5
40.0,75.0,50.0,5.0,5.0,5.0,65.25
30.0,70.0,50.0,5.0,5.0,5.0,65.0
30.0,70.0,50.0,5.0,5.0,5.0,64.5
30.0,70.0,50.0,5.0,5.0,5.0,64.5
30.0,60.0,50.0,5.0,5.0,5.0,64.5
30.0,60.0,40.0,5.0,5.0,5.0,64.5
30.0,50.0,40.0,5.0,5.0,5.0,64.5
30.0,50.0,40.0,5.0,5.0,5.0,64.0
30.0,50.0,30.0,5.0,5.0,5.0,63.0
30.0,50.0,30.0,5.0,5.0,5.0,63.0
30.0,50.0,30.0,5.0,5.0,5.0,63.0
30.0,50.0,30.0,5.0,5.0,5.0,63.0
30.0,40.0,20.0,5.0,5.0,5.0,62.25
30.0,40.0,20.0,5.0,5.0,5.0,62.0
30.0,40.0,20.0,5.0,5.0,5.0,61.5
30.0,40.0,20.0,5.0,5.0,5.0,61.5
30.0,40.0,20.0,5.0,5.0,5.0,61.0
30.0,40.0,20.0,5.0,5.0,5.0,59.5
30.0,40.0,20.0,5.0,5.0,5.0,59.25
20.0,40.0,20.0,5.0,5.0,5.0,58.5
20.0,40.0,20.0,5.0,5.0,5.0,58.5
20.0,40.0,10.0,5.0,5.0,5.0,58.25
20.0,30.0,10.0,5.0,5.0,5.0,57.5
20.0,30.0,10.0,5.0,5.0,5.0,56.5
20.0,30.0,10.0,5.0,5.0,5.0,56.5
20.0,30.0,10.0,5.0,5.0,5.0,56.5
20.0,30.0,10.0,5.0,5.0,5.0,56.0
20.0,30.0,10.0,5.0,5.0,5.0,56.0
20.0,30.0,10.0,5.0,5.0,0.0,56.0
20.0,30.0,10.0,5.0,5.0,0.0,55.5
10.0,30.0,10.0,5.0,5.0,0.0,55.5
10.0,30.0,10.0,5.0,5.0,0.0,55.5
10.0,30.0,10.0,5.0,5.0,0.0,55.5
10.0,30.0,10.0,5.0,5.0,0.0,55.25
10.0,30.0,10.0,5.0,5.0,0.0,55.0
10.0,30.0,10.0,5.0,5.0,0.0,55.0
10.0,30.0,10.0,5.0,5.0,0.0,55.0
10.0,20.0,10.0,5.0,5.0,0.0,55.0
10.0,20.0,10.0,5.0,5.0,0.0,55.0
10.0,20.0,5.0,5.0,5.0,0.0,54.5
10.0,20.0,5.0,5.0,5.0,0.0,53.5
10.0,20.0,5.0,5.0,5.0,0.0,53.5
10.0,20.0,5.0,5.0,5.0,0.0,53.5
10.0,20.0,5.0,5.0,5.0,0.0,53.0
10.0,20.0,5.0,0.0,5.0,0.0,53.0
10.0,15.0,5.0,0.0,5.0,0.0,53.0
10.0,10.0,5.0,0.0,5.0,0.0,53.0
10.0,10.0,5.0,0.0,5.0,0.0,52.25
10.0,10.0,5.0,0.0,5.0,0.0,52.25
10.0,10.0,5.0,0.0,5.0,0.0,51.0
10.0,10.0,5.0,0.0,5.0,0.0,50.75
10.0,10.0,5.0,0.0,5.0,0.0,50.5
10.0,10.0,5.0,0.0,5.0,0.0,50.0
10.0,10.0,5.0,0.0,5.0,0.0,49.5
10.0,10.0,5.0,0.0,5.0,0.0,48.5
10.0,10.0,5.0,0.0,5.0,0.0,48.5
10.0,10.0,5.0,0.0,5.0,0.0,47.5
10.0,10.0,5.0,0.0,5.0,0.0,47.0
10.0,10.0,5.0,0.0,5.0,0.0,47.0
10.0,10.0,5.0,0.0,5.0,0.0,46.5
10.0,10.0,5.0,0.0,5.0,0.0,46.0
10.0,10.0,5.0,0.0,5.0,0.0,46.0
10.0,10.0,5.0,0.0,5.0,0.0,46.0
5.0,5.0,5.0,0.0,5.0,0.0,46.0
5.0,5.0,5.0,0.0,5.0,0.0,46.0
5.0,5.0,5.0,0.0,5.0,0.0,45.5
5.0,5.0,5.0,0.0,5.0,0.0,45.5
5.0,5.0,5.0,0.0,5.0,0.0,45.5
5.0,5.0,5.0,0.0,5.0,0.0,45.5
5.0,5.0,5.0,0.0,5.0,0.0,45.5
5.0,5.0,5.0,0.0,5.0,0.0,45.25
5.0,5.0,5.0,0.0,0.0,0.0,45.25
5.0,5.0,5.0,0.0,0.0,0.0,44.5
5.0,5.0,5.0,0.0,0.0,0.0,44.0
5.0,5.0,5.0,0.0,0.0,0.0,43.0
5.0,5.0,5.0,0.0,0.0,0.0,42.25
5.0,5.0,5.0,0.0,0.0,0.0,42.0
5.0,5.0,5.0,0.0,0.0,0.0,42.0
5.0,5.0,5.0,0.0,0.0,0.0,41.5
5.0,5.0,5.0,0.0,0.0,0.0,41.0
5.0,5.0,5.0,0.0,0.0,0.0,41.0
5.0,5.0,5.0,0.0,0.0,0.0,41.0
5.0,5.0,5.0,0.0,0.0,0.0,41.0
5.0,5.0,5.0,0.0,0.0,0.0,41.0
5.0,5.0,5.0,0.0,0.0,0.0,41.0
5.0,5.0,0.0,0.0,0.0,0.0,41.0
5.0,5.0,0.0,0.0,0.0,0.0,41.0
0.0,5.0,0.0,0.0,0.0,0.0,41.0
0.0,5.0,0.0,0.0,0.0,0.0,40.5
0.0,0.0,0.0,0.0,0.0,0.0,40.5
0.0,0.0,0.0,0.0,0.0,0.0,40.5
0.0,0.0,0.0,0.0,0.0,0.0,40.0
0.0,0.0,0.0,0.0,0.0,0.0,40.0
0.0,0.0,0.0,0.0,0.0,0.0,39.5
0.0,0.0,0.0,0.0,0.0,0.0,27.25
0.0,0.0,0.0,0.0,0.0,0.0,27.25
,,,,,,
,,,,,,
,,,,,,
,,,,,,
