Agresividad_Ordenado,Ofensa_Ordenado,Ideología_Ordenado,Constructividad_Ordenado,Empatía_Ordenado,Diálogo_Ordenado,Total_Ordenado
90.0,90.0,75.0,20.0,15.0,10.0,83.25
90.0,90.0,75.0,20.0,15.0,10.0,83.0
90.0,90.0,70.0,20.0,15.0,10.0,83.0
90.0,90.0,70.0,20.0,15.0,10.0,83.0
90.0,90.0,70.0,20.0,10.0,10.0,82.5
90.0,90.0,70.0,20.0,10.0,10.0,82.5
90.0,90.0,70.0,20.0,10.0,10.0,82.5
90.0,90.0,70.0,20.0,10.0,10.0,81.5
90.0,90.0,70.0,20.0,10.0,10.0,81.5
90.0,90.0,70.0,20.0,10.0,10.0,81.5
90.0,85.0,70.0,20.0,10.0,10.0,81.5
90.0,85.0,70.0,20.0,10.0,10.0,81.5
90.0,85.0,70.0,20.0,10.0,10.0,81.5
90.0,85.0,70.0,20.0,10.0,10.0,81.25
90.0,85.0,70.0,20.0,10.0,10.0,81.25
90.0,85.0,70.0,20.0,10.0,10.0,81.25
90.0,85.0,70.0,20.0,10.0,10.0,81.25
90.0,85.0,70.0,20.0,10.0,10.0,81.25
90.0,85.0,70.0,20.0,10.0,10.0,81.25
90.0,85.0,70.0,20.0,10.0,10.0,81.25
90.0,85.0,70.0,20.0,10.0,10.0,81.25
90.0,85.0,70.0,20.0,10.0,10.0,81.25
90.0,85.0,70.0,20.0,10.0,10.0,81.25
90.0,85.0,70.0,20.0,10.0,10.0,81.25
90.0,85.0,70.0,20.0,10.0,10.0,81.25
90.0,85.0,70.0,20.0,10.0,10.0,81.25
90.0,85.0,70.0,20.0,10.0,10.0,81.05
90.0,85.0,70.0,19.0,10.0,10.0,81.0
90.0,85.0,70.0,15.0,10.0,10.0,80.75
90.0,85.0,70.0,15.0,10.0,10.0,80.75
90.0,85.0,70.0,10.0,10.0,10.0,80.5
90.0,85.0,70.0,10.0,10.0,10.0,80.5
88.0,85.0,70.0,10.0,10.0,10.0,80.5
85.0,85.0,70.0,10.0,10.0,10.0,80.5
85.0,85.0,70.0,10.0,10.0,10.0,80.5
85.0,85.0,70.0,10.0,10.0,10.0,80.5
85.0,85.0,70.0,10.0,10.0,10.0,80.5
85.0,85.0,70.0,10.0,10.0,10.0,80.5
85.0,85.0,70.0,10.0,10.0,10.0,80.25
85.0,85.0,70.0,10.0,10.0,10.0,80.0
85.0,85.0,70.0,10.0,10.0,10.0,80.0
85.0,85.0,70.0,10.0,10.0,10.0,80.0
85.0,85.0,70.0,10.0,10.0,10.0,80.0
80.0,85.0,70.0,10.0,10.0,10.0,80.0
80.0,85.0,70.0,10.0,10.0,10.0,80.0
80.0,85.0,70.0,10.0,10.0,10.0,80.0
80.0,85.0,70.0,10.0,10.0,10.0,80.0
80.0,85.0,70.0,10.0,10.0,10.0,79.75
80.0,85.0,70.0,10.0,10.0,10.0,79.75
80.0,85.0,70.0,10.0,10.0,10.0,79.55
80.0,85.0,70.0,10.0,10.0,10.0,79.55
80.0,85.0,70.0,10.0,10.0,10.0,79.55
80.0,85.0,70.0,10.0,10.0,10.0,79.5
80.0,85.0,70.0,10.0,10.0,10.0,79.5
80.0,85.0,70.0,10.0,10.0,10.0,79.5
80.0,85.0,70.0,10.0,10.0,10.0,79.5
80.0,85.0,70.0,10.0,10.0,10.0,79.5
80.0,85.0,70.0,10.0,10.0,10.0,79.5
80.0,85.0,70.0,10.0,10.0,10.0,79.5
80.0,85.0,60.0,10.0,10.0,10.0,79.5
80.0,85.0,60.0,10.0,10.0,10.0,79.5
80.0,85.0,60.0,10.0,10.0,10.0,79.5
80.0,85.0,60.0,10.0,10.0,10.0,79.5
80.0,85.0,60.0,10.0,10.0,10.0,79.25
80.0,85.0,60.0,10.0,10.0,10.0,79.25
80.0,85.0,60.0,10.0,10.0,10.0,79.25
80.0,85.0,60.0,10.0,10.0,10.0,79.25
80.0,85.0,60.0,10.0,10.0,10.0,79.25
80.0,80.0,60.0,10.0,10.0,10.0,79.0
80.0,80.0,60.0,10.0,10.0,7.0,79.0
80.0,80.0,60.0,10.0,10.0,5.0,79.0
80.0,80.0,60.0,10.0,10.0,5.0,79.0
80.0,80.0,60.0,10.0,10.0,5.0,79.0
80.0,80.0,60.0,10.0,10.0,5.0,78.75
80.0,80.0,60.0,10.0,10.0,5.0,78.5
80.0,80.0,60.0,10.0,10.0,5.0,78.5
80.0,80.0,60.0,10.0,10.0,5.0,78.5
80.0,80.0,60.0,10.0,10.0,5.0,78.25
80.0,80.0,60.0,10.0,10.0,5.0,78.25
80.0,80.0,60.0,10.0,10.0,5.0,78.25
80.0,80.0,60.0,10.0,10.0,5.0,77.8
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.75
80.0,80.0,60.0,10.0,10.0,5.0,77.5
80.0,80.0,60.0,10.0,10.0,5.0,77.5
80.0,80.0,60.0,10.0,10.0,5.0,77.5
80.0,80.0,60.0,10.0,10.0,5.0,77.5
80.0,80.0,60.0,10.0,10.0,5.0,77.5
80.0,80.0,60.0,10.0,10.0,5.0,77.5
80.0,80.0,60.0,10.0,10.0,5.0,77.5
80.0,80.0,55.0,10.0,10.0,5.0,77.5
80.0,80.0,55.0,10.0,10.0,5.0,77.5
80.0,80.0,55.0,10.0,10.0,5.0,77.5
80.0,80.0,55.0,10.0,10.0,5.0,77.5
80.0,80.0,55.0,10.0,10.0,5.0,77.5
80.0,80.0,55.0,10.0,10.0,5.0,77.5
80.0,80.0,51.0,10.0,10.0,5.0,77.5
80.0,80.0,50.0,10.0,10.0,5.0,77.5
80.0,80.0,50.0,10.0,10.0,5.0,77.5
80.0,80.0,50.0,10.0,10.0,5.0,77.5
80.0,80.0,50.0,10.0,10.0,5.0,77.5
80.0,80.0,50.0,10.0,10.0,5.0,77.5
80.0,80.0,50.0,10.0,10.0,5.0,77.5
80.0,80.0,50.0,10.0,10.0,5.0,77.5
80.0,80.0,50.0,10.0,10.0,5.0,77.5
80.0,80.0,50.0,10.0,10.0,5.0,77.5
80.0,80.0,50.0,10.0,10.0,5.0,77.5
80.0,80.0,50.0,10.0,10.0,5.0,77.5
80.0,80.0,50.0,10.0,10.0,5.0,77.5
80.0,80.0,50.0,5.0,10.0,5.0,77.5
80.0,80.0,50.0,5.0,10.0,5.0,77.25
80.0,80.0,50.0,5.0,10.0,5.0,77.25
80.0,80.0,50.0,5.0,10.0,5.0,77.05
80.0,80.0,50.0,5.0,10.0,5.0,77.0
80.0,80.0,50.0,5.0,10.0,5.0,77.0
80.0,80.0,50.0,5.0,10.0,5.0,77.0
80.0,80.0,50.0,5.0,10.0,5.0,77.0
80.0,80.0,50.0,5.0,10.0,5.0,77.0
80.0,80.0,50.0,5.0,10.0,5.0,77.0
80.0,80.0,50.0,5.0,10.0,5.0,77.0
80.0,80.0,50.0,5.0,10.0,5.0,77.0
80.0,80.0,50.0,5.0,10.0,5.0,77.0
80.0,80.0,50.0,5.0,10.0,5.0,76.75
80.0,80.0,50.0,5.0,10.0,5.0,76.5
80.0,80.0,50.0,5.0,10.0,5.0,76.5
80.0,80.0,50.0,5.0,10.0,5.0,76.5
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,10.0,5.0,76.0
80.0,80.0,50.0,5.0,6.0,5.0,76.0
80.0,80.0,50.0,5.0,5.0,5.0,76.0
80.0,80.0,50.0,5.0,5.0,5.0,76.0
80.0,80.0,50.0,5.0,5.0,5.0,76.0
80.0,80.0,50.0,5.0,5.0,5.0,76.0
80.0,80.0,50.0,5.0,5.0,5.0,76.0
80.0,80.0,50.0,5.0,5.0,5.0,76.0
80.0,80.0,50.0,5.0,5.0,5.0,76.0
80.0,80.0,50.0,5.0,5.0,5.0,76.0
80.0,80.0,50.0,5.0,5.0,5.0,76.0
80.0,80.0,50.0,5.0,5.0,5.0,76.0
80.0,80.0,50.0,5.0,5.0,5.0,76.0
80.0,80.0,45.0,5.0,5.0,5.0,76.0
80.0,80.0,40.0,5.0,5.0,5.0,76.0
80.0,80.0,40.0,5.0,5.0,5.0,76.0
80.0,80.0,40.0,5.0,5.0,5.0,76.0
80.0,80.0,40.0,5.0,5.0,5.0,75.55
80.0,80.0,40.0,5.0,5.0,5.0,75.5
75.0,80.0,40.0,5.0,5.0,5.0,75.5
70.0,80.0,40.0,5.0,5.0,5.0,75.5
70.0,80.0,40.0,5.0,5.0,5.0,75.5
70.0,80.0,30.0,5.0,5.0,5.0,75.5
70.0,80.0,30.0,5.0,5.0,5.0,75.5
70.0,80.0,30.0,5.0,5.0,5.0,75.5
70.0,80.0,30.0,5.0,5.0,5.0,75.5
70.0,80.0,30.0,5.0,5.0,5.0,75.5
70.0,80.0,30.0,5.0,5.0,5.0,75.5
70.0,80.0,30.0,5.0,5.0,5.0,75.5
70.0,80.0,30.0,5.0,5.0,5.0,75.5
70.0,80.0,30.0,5.0,5.0,5.0,75.0
70.0,80.0,30.0,5.0,5.0,5.0,75.0
70.0,80.0,30.0,5.0,5.0,5.0,75.0
70.0,80.0,30.0,5.0,5.0,5.0,75.0
70.0,75.0,30.0,5.0,5.0,5.0,75.0
70.0,75.0,30.0,5.0,5.0,5.0,74.55
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.5
70.0,70.0,30.0,5.0,5.0,5.0,74.3
70.0,70.0,30.0,5.0,5.0,5.0,74.25
65.0,70.0,30.0,5.0,5.0,5.0,74.0
60.0,70.0,30.0,5.0,5.0,5.0,74.0
60.0,70.0,30.0,5.0,5.0,5.0,74.0
60.0,70.0,30.0,5.0,5.0,5.0,73.75
60.0,70.0,30.0,5.0,5.0,5.0,73.75
60.0,70.0,30.0,5.0,5.0,5.0,73.75
60.0,70.0,30.0,5.0,5.0,5.0,73.75
60.0,70.0,30.0,5.0,5.0,5.0,73.75
60.0,70.0,30.0,5.0,5.0,5.0,73.5
60.0,70.0,30.0,5.0,5.0,5.0,73.5
60.0,70.0,30.0,5.0,5.0,5.0,73.5
60.0,70.0,30.0,5.0,5.0,5.0,73.5
60.0,70.0,30.0,5.0,5.0,5.0,73.5
60.0,70.0,30.0,5.0,5.0,5.0,73.5
60.0,70.0,30.0,5.0,5.0,5.0,73.5
60.0,70.0,30.0,5.0,5.0,5.0,73.5
60.0,70.0,30.0,5.0,5.0,5.0,73.5
60.0,70.0,30.0,5.0,5.0,5.0,73.0
60.0,70.0,30.0,5.0,5.0,5.0,73.0
60.0,70.0,30.0,5.0,5.0,5.0,73.0
60.0,70.0,30.0,5.0,5.0,5.0,72.75
60.0,70.0,30.0,5.0,5.0,5.0,72.5
60.0,70.0,30.0,5.0,5.0,5.0,72.5
60.0,70.0,30.0,5.0,5.0,5.0,72.5
60.0,70.0,30.0,5.0,5.0,5.0,72.5
60.0,70.0,30.0,5.0,5.0,5.0,72.5
60.0,70.0,30.0,5.0,5.0,5.0,72.5
60.0,70.0,30.0,5.0,5.0,5.0,72.25
60.0,70.0,30.0,5.0,5.0,5.0,72.15
60.0,70.0,30.0,5.0,5.0,5.0,72.0
60.0,70.0,30.0,5.0,5.0,5.0,72.0
60.0,70.0,30.0,5.0,5.0,5.0,72.0
60.0,70.0,30.0,5.0,5.0,5.0,71.5
60.0,70.0,30.0,5.0,5.0,5.0,71.0
60.0,70.0,30.0,5.0,5.0,5.0,71.0
60.0,70.0,30.0,5.0,5.0,5.0,71.0
60.0,70.0,30.0,5.0,5.0,5.0,70.5
60.0,70.0,20.0,5.0,5.0,5.0,70.5
60.0,70.0,20.0,5.0,5.0,5.0,70.5
60.0,70.0,20.0,5.0,5.0,5.0,70.5
60.0,70.0,20.0,5.0,5.0,5.0,70.5
60.0,70.0,20.0,5.0,5.0,5.0,70.25
60.0,70.0,20.0,5.0,5.0,5.0,70.25
60.0,70.0,20.0,5.0,5.0,5.0,70.25
60.0,70.0,20.0,5.0,5.0,5.0,70.25
60.0,70.0,20.0,5.0,5.0,5.0,70.0
60.0,70.0,20.0,5.0,5.0,5.0,70.0
60.0,70.0,20.0,5.0,5.0,5.0,69.75
60.0,70.0,20.0,5.0,5.0,5.0,69.5
60.0,65.0,20.0,5.0,5.0,5.0,69.5
60.0,65.0,20.0,5.0,5.0,5.0,69.05
60.0,60.0,20.0,5.0,5.0,5.0,69.0
60.0,60.0,20.0,5.0,5.0,5.0,69.0
60.0,60.0,20.0,5.0,5.0,5.0,68.8
60.0,60.0,20.0,5.0,5.0,5.0,68.5
60.0,60.0,20.0,5.0,5.0,5.0,68.5
60.0,60.0,20.0,5.0,5.0,5.0,68.5
60.0,60.0,20.0,5.0,5.0,5.0,68.0
60.0,60.0,20.0,5.0,5.0,5.0,68.0
60.0,60.0,20.0,5.0,5.0,5.0,68.0
60.0,60.0,20.0,5.0,5.0,5.0,68.0
60.0,60.0,20.0,5.0,5.0,5.0,68.0
60.0,60.0,20.0,5.0,5.0,5.0,68.0
60.0,60.0,20.0,5.0,5.0,5.0,68.0
60.0,60.0,20.0,5.0,5.0,5.0,68.0
60.0,60.0,20.0,5.0,5.0,5.0,68.0
60.0,60.0,20.0,5.0,5.0,5.0,68.0
60.0,60.0,20.0,5.0,5.0,5.0,68.0
60.0,60.0,15.0,5.0,5.0,5.0,68.0
60.0,60.0,15.0,5.0,5.0,5.0,68.0
60.0,60.0,15.0,5.0,5.0,5.0,68.0
60.0,60.0,10.0,5.0,5.0,5.0,68.0
60.0,60.0,10.0,5.0,5.0,5.0,68.0
60.0,55.0,10.0,5.0,5.0,5.0,68.0
60.0,55.0,10.0,5.0,5.0,5.0,68.0
60.0,55.0,10.0,5.0,5.0,5.0,68.0
60.0,50.0,10.0,5.0,5.0,5.0,68.0
60.0,50.0,10.0,5.0,5.0,5.0,68.0
60.0,50.0,10.0,5.0,5.0,5.0,68.0
60.0,50.0,10.0,5.0,5.0,5.0,68.0
60.0,50.0,10.0,5.0,5.0,5.0,68.0
55.0,50.0,10.0,5.0,5.0,5.0,68.0
55.0,50.0,10.0,5.0,5.0,5.0,68.0
55.0,50.0,10.0,5.0,5.0,5.0,68.0
50.0,50.0,10.0,5.0,5.0,5.0,68.0
50.0,50.0,10.0,5.0,5.0,5.0,68.0
50.0,50.0,10.0,5.0,5.0,5.0,68.0
50.0,50.0,10.0,5.0,5.0,5.0,68.0
50.0,50.0,10.0,5.0,5.0,5.0,68.0
50.0,50.0,10.0,5.0,5.0,5.0,68.0
50.0,50.0,10.0,5.0,5.0,5.0,68.0
50.0,50.0,10.0,5.0,5.0,5.0,67.75
50.0,50.0,10.0,5.0,5.0,5.0,67.75
50.0,50.0,10.0,5.0,5.0,5.0,67.5
50.0,50.0,10.0,5.0,5.0,5.0,67.5
50.0,50.0,10.0,5.0,5.0,5.0,67.25
50.0,50.0,10.0,5.0,5.0,5.0,67.25
50.0,50.0,10.0,5.0,5.0,5.0,67.0
50.0,50.0,10.0,5.0,5.0,5.0,66.75
50.0,50.0,10.0,5.0,5.0,5.0,66.75
50.0,50.0,10.0,5.0,5.0,5.0,66.5
50.0,50.0,10.0,5.0,5.0,5.0,66.5
50.0,50.0,10.0,5.0,5.0,5.0,66.5
50.0,50.0,10.0,5.0,5.0,5.0,66.0
50.0,50.0,10.0,5.0,5.0,5.0,66.0
50.0,50.0,10.0,5.0,5.0,5.0,66.0
50.0,50.0,10.0,5.0,5.0,5.0,66.0
50.0,50.0,10.0,5.0,5.0,5.0,66.0
50.0,50.0,10.0,5.0,5.0,5.0,65.75
50.0,50.0,10.0,5.0,5.0,5.0,65.5
50.0,50.0,10.0,5.0,5.0,5.0,65.0
50.0,50.0,10.0,5.0,5.0,5.0,65.0
50.0,45.0,10.0,5.0,5.0,5.0,64.75
50.0,45.0,10.0,5.0,5.0,5.0,64.5
45.0,45.0,10.0,5.0,5.0,5.0,64.5
45.0,45.0,10.0,5.0,5.0,5.0,64.25
45.0,45.0,10.0,5.0,5.0,5.0,64.0
45.0,45.0,10.0,5.0,5.0,5.0,64.0
45.0,45.0,10.0,5.0,5.0,5.0,64.0
40.0,45.0,10.0,5.0,5.0,5.0,64.0
40.0,45.0,10.0,5.0,5.0,5.0,63.5
40.0,45.0,10.0,5.0,5.0,5.0,63.5
40.0,45.0,10.0,5.0,5.0,5.0,63.5
40.0,45.0,10.0,5.0,5.0,5.0,63.5
40.0,45.0,10.0,5.0,5.0,5.0,63.5
40.0,45.0,10.0,5.0,5.0,5.0,63.5
40.0,45.0,10.0,5.0,5.0,5.0,63.5
40.0,45.0,10.0,5.0,5.0,5.0,63.0
40.0,40.0,10.0,5.0,5.0,5.0,63.0
40.0,40.0,10.0,5.0,5.0,5.0,63.0
40.0,40.0,10.0,5.0,5.0,5.0,63.0
40.0,40.0,10.0,5.0,5.0,5.0,63.0
40.0,40.0,10.0,5.0,5.0,5.0,62.75
40.0,40.0,10.0,5.0,5.0,2.0,62.5
40.0,40.0,10.0,5.0,5.0,2.0,62.5
40.0,40.0,10.0,5.0,5.0,2.0,62.5
40.0,40.0,10.0,5.0,5.0,1.0,62.5
40.0,40.0,10.0,5.0,5.0,1.0,62.25
40.0,40.0,10.0,5.0,5.0,0.0,62.05
40.0,40.0,10.0,5.0,5.0,0.0,62.0
40.0,40.0,10.0,5.0,5.0,0.0,62.0
40.0,40.0,10.0,5.0,5.0,0.0,62.0
40.0,40.0,10.0,5.0,5.0,0.0,62.0
40.0,40.0,10.0,5.0,5.0,0.0,62.0
40.0,40.0,10.0,5.0,5.0,0.0,61.5
40.0,40.0,10.0,5.0,5.0,0.0,61.5
40.0,40.0,10.0,5.0,5.0,0.0,61.25
30.0,40.0,10.0,5.0,5.0,0.0,61.0
30.0,40.0,10.0,5.0,5.0,0.0,61.0
30.0,40.0,10.0,5.0,5.0,0.0,61.0
30.0,40.0,10.0,5.0,5.0,0.0,60.5
30.0,40.0,10.0,5.0,5.0,0.0,60.5
30.0,40.0,10.0,5.0,5.0,0.0,60.0
30.0,40.0,10.0,5.0,5.0,0.0,60.0
30.0,40.0,10.0,5.0,5.0,0.0,59.75
30.0,40.0,10.0,5.0,5.0,0.0,59.5
30.0,40.0,10.0,5.0,5.0,0.0,59.0
30.0,40.0,10.0,5.0,5.0,0.0,59.0
30.0,40.0,10.0,1.0,5.0,0.0,59.0
30.0,40.0,10.0,1.0,5.0,0.0,59.0
30.0,40.0,10.0,1.0,5.0,0.0,59.0
30.0,40.0,10.0,1.0,5.0,0.0,58.5
30.0,40.0,10.0,1.0,5.0,0.0,58.25
30.0,40.0,10.0,1.0,5.0,0.0,58.0
30.0,40.0,10.0,1.0,5.0,0.0,58.0
30.0,40.0,10.0,1.0,5.0,0.0,58.0
30.0,40.0,10.0,1.0,5.0,0.0,58.0
30.0,40.0,10.0,1.0,5.0,0.0,58.0
30.0,40.0,10.0,1.0,5.0,0.0,57.5
30.0,40.0,10.0,0.0,5.0,0.0,57.0
30.0,40.0,10.0,0.0,5.0,0.0,56.75
30.0,40.0,10.0,0.0,5.0,0.0,56.75
30.0,40.0,10.0,0.0,5.0,0.0,56.5
30.0,40.0,10.0,0.0,5.0,0.0,56.5
30.0,40.0,10.0,0.0,5.0,0.0,56.0
30.0,40.0,10.0,0.0,5.0,0.0,56.0
30.0,40.0,10.0,0.0,5.0,0.0,56.0
30.0,35.0,10.0,0.0,5.0,0.0,56.0
30.0,35.0,10.0,0.0,5.0,0.0,56.0
30.0,35.0,10.0,0.0,5.0,0.0,55.5
30.0,30.0,10.0,0.0,5.0,0.0,55.5
30.0,30.0,10.0,0.0,5.0,0.0,55.5
30.0,30.0,5.0,0.0,5.0,0.0,55.5
30.0,30.0,5.0,0.0,5.0,0.0,55.25
30.0,30.0,5.0,0.0,5.0,0.0,55.25
30.0,30.0,5.0,0.0,1.0,0.0,55.25
30.0,30.0,5.0,0.0,1.0,0.0,54.75
25.0,30.0,5.0,0.0,0.0,0.0,54.75
25.0,30.0,5.0,0.0,0.0,0.0,54.5
25.0,30.0,5.0,0.0,0.0,0.0,54.05
20.0,30.0,5.0,0.0,0.0,0.0,54.0
20.0,30.0,5.0,0.0,0.0,0.0,53.5
20.0,30.0,5.0,0.0,0.0,0.0,53.5
20.0,30.0,5.0,0.0,0.0,0.0,53.25
20.0,30.0,5.0,0.0,0.0,0.0,53.0
20.0,30.0,5.0,0.0,0.0,0.0,53.0
20.0,30.0,5.0,0.0,0.0,0.0,53.0
20.0,30.0,5.0,0.0,0.0,0.0,53.0
20.0,30.0,5.0,0.0,0.0,0.0,53.0
20.0,30.0,5.0,0.0,0.0,0.0,53.0
20.0,30.0,5.0,0.0,0.0,0.0,52.75
20.0,30.0,5.0,0.0,0.0,0.0,52.5
20.0,30.0,5.0,0.0,0.0,0.0,52.5
20.0,30.0,5.0,0.0,0.0,0.0,52.25
20.0,30.0,5.0,0.0,0.0,0.0,52.0
20.0,30.0,5.0,0.0,0.0,0.0,51.6
20.0,30.0,5.0,0.0,0.0,0.0,51.5
20.0,30.0,5.0,0.0,0.0,0.0,51.5
20.0,30.0,5.0,0.0,0.0,0.0,51.5
20.0,25.0,5.0,0.0,0.0,0.0,51.5
20.0,25.0,5.0,0.0,0.0,0.0,51.0
20.0,20.0,5.0,0.0,0.0,0.0,50.75
20.0,20.0,5.0,0.0,0.0,0.0,50.5
20.0,20.0,5.0,0.0,0.0,0.0,50.25
20.0,20.0,5.0,0.0,0.0,0.0,50.0
20.0,20.0,5.0,0.0,0.0,0.0,50.0
20.0,20.0,5.0,0.0,0.0,0.0,50.0
20.0,20.0,5.0,0.0,0.0,0.0,50.0
20.0,20.0,5.0,0.0,0.0,0.0,50.0
15.0,20.0,5.0,0.0,0.0,0.0,50.0
15.0,20.0,5.0,0.0,0.0,0.0,50.0
15.0,20.0,5.0,0.0,0.0,0.0,50.0
15.0,15.0,5.0,0.0,0.0,0.0,50.0
15.0,13.0,5.0,0.0,0.0,0.0,50.0
10.0,10.0,5.0,0.0,0.0,0.0,50.0
10.0,10.0,5.0,0.0,0.0,0.0,50.0
10.0,10.0,5.0,0.0,0.0,0.0,50.0
10.0,10.0,5.0,0.0,0.0,0.0,50.0
10.0,10.0,5.0,0.0,0.0,0.0,50.0
10.0,10.0,5.0,0.0,0.0,0.0,50.0
10.0,10.0,5.0,0.0,0.0,0.0,50.0
10.0,10.0,5.0,0.0,0.0,0.0,49.5
10.0,10.0,5.0,0.0,0.0,0.0,49.0
10.0,10.0,5.0,0.0,0.0,0.0,49.0
10.0,10.0,5.0,0.0,0.0,0.0,49.0
